Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Hong Kong Football Club M4A,WAKO,Hong Kong Football Club,11,2025-01-09,3.2301150575287645,2.7698849424712355
Bolton,Hong Kong Football Club M4B,Masters - HK Squash Centre,11,2025-01-09,2.301650825412706,3.698349174587294
Hong Kong Football Club M4B,Royal Hong Kong Yacht Club M4,Hong Kong Football Club,12,2025-01-16,3.4477238619309656,2.5522761380690344
Bolton,SKCSC,Masters - HK Squash Centre,12,2025-01-16,2.0220110055027516,3.9779889944972484
United Services Recreation Club M4,Hong Kong Football Club M4A,United Services Recreation Club,12,2025-01-16,3.504752376188094,2.495247623811906
WAKO,Hong Kong Club Blue,Masters - Harbour Road Sports Centre,12,2025-01-16,3.628314157078539,2.371685842921461
Royal Hong Kong Yacht Club M4,WAKO,Royal Hong Kong Yacht Club,13,2025-01-23,2.7778889444722363,3.2221110555277637
Hong Kong Club Blue,United Services Recreation Club M4,HK CLUB,13,2025-01-23,2.1635817908954476,3.8364182091045524
Hong Kong Football Club M4A,Bolton,Hong Kong Football Club,13,2025-01-23,4.053526763381691,1.946473236618309
SKCSC,Hong Kong Football Club M4B,Masters - Cornwall Street Squash Centre,13,2025-01-23,3.378689344672336,2.621310655327664
SKCSC,Royal Hong Kong Yacht Club M4,Masters - Cornwall Street Squash Centre,14,2025-02-13,3.666833416708354,2.333166583291646
Hong Kong Club Blue,Bolton,HK CLUB,14,2025-02-13,3.3271635817908956,2.6728364182091044
WAKO,United Services Recreation Club M4,Masters - Harbour Road Sports Centre,14,2025-02-13,2.706853426713357,3.293146573286643
Hong Kong Football Club M4A,Hong Kong Football Club M4B,Hong Kong Football Club,14,2025-02-13,3.0610305152576287,2.9389694847423713
Royal Hong Kong Yacht Club M4,United Services Recreation Club M4,Royal Hong Kong Yacht Club,15,2025-02-20,2.4532266133066534,3.5467733866933466
Bolton,WAKO,Masters - HK Squash Centre,15,2025-02-20,2.273136568284142,3.726863431715858
Hong Kong Football Club M4B,Hong Kong Club Blue,Hong Kong Football Club,15,2025-02-20,3.7198599299649824,2.2801400700350176
SKCSC,Hong Kong Football Club M4A,Masters - Cornwall Street Squash Centre,15,2025-02-20,3.2691345672836416,2.7308654327163584
Hong Kong Football Club M4A,Royal Hong Kong Yacht Club M4,Hong Kong Football Club,16,2025-02-27,3.4412206103051526,2.5587793896948474
Hong Kong Club Blue,SKCSC,HK CLUB,16,2025-02-27,2.3626813406703353,3.6373186593296647
WAKO,Hong Kong Football Club M4B,Masters - Harbour Road Sports Centre,16,2025-02-27,3.084042021010505,2.915957978989495
United Services Recreation Club M4,Bolton,United Services Recreation Club,16,2025-02-27,4.222111055527764,1.777888944472236
Royal Hong Kong Yacht Club M4,Bolton,Royal Hong Kong Yacht Club,17,2025-03-06,3.630815407703852,2.369184592296148
Hong Kong Football Club M4B,United Services Recreation Club M4,Hong Kong Football Club,17,2025-03-06,2.7348674337168584,3.2651325662831416
SKCSC,WAKO,Masters - Cornwall Street Squash Centre,17,2025-03-06,3.400200100050025,2.599799899949975
Hong Kong Club Blue,Hong Kong Football Club M4A,HK CLUB,17,2025-03-06,2.511255627813907,3.488744372186093
Hong Kong Club Blue,Royal Hong Kong Yacht Club M4,HK CLUB,18,2025-03-13,2.892446223111556,3.107553776888444
WAKO,Hong Kong Football Club M4A,Masters - Harbour Road Sports Centre,18,2025-03-13,3.0335167583791898,2.9664832416208102
United Services Recreation Club M4,SKCSC,United Services Recreation Club,18,2025-03-13,3.2226113056528263,2.7773886943471737
Hong Kong Football Club M4B,Bolton,Hong Kong Football Club,18,2025-03-13,3.9234617308654327,2.0765382691345673
Royal Hong Kong Yacht Club M4,Hong Kong Football Club M4B,Royal Hong Kong Yacht Club,19,2025-03-20,2.903951975987994,3.096048024012006
SKCSC,Bolton,Masters - Cornwall Street Squash Centre,19,2025-03-20,4.192096048024012,1.807903951975988
Hong Kong Football Club M4A,United Services Recreation Club M4,Hong Kong Football Club,19,2025-03-20,2.909454727363682,3.090545272636318
Hong Kong Club Blue,WAKO,HK CLUB,19,2025-03-20,2.6153076538269135,3.3846923461730865
WAKO,Royal Hong Kong Yacht Club M4,Masters - Harbour Road Sports Centre,20,2025-03-27,3.3966983491745872,2.6033016508254128
United Services Recreation Club M4,Hong Kong Club Blue,United Services Recreation Club,20,2025-03-27,3.9654827413706855,2.0345172586293145
Bolton,Hong Kong Football Club M4A,Masters - HK Squash Centre,20,2025-03-27,2.23911955977989,3.76088044022011
Hong Kong Football Club M4B,SKCSC,Hong Kong Football Club,20,2025-03-27,2.8224112056028012,3.1775887943971988
Royal Hong Kong Yacht Club M4,Hong Kong Football Club M4A,Royal Hong Kong Yacht Club,21,2025-04-03,2.8114057028514257,3.1885942971485743
SKCSC,Hong Kong Club Blue,Masters - Cornwall Street Squash Centre,21,2025-04-03,3.859429714857429,2.140570285142571
Hong Kong Football Club M4B,WAKO,Hong Kong Football Club,21,2025-04-03,3.16208104052026,2.83791895947974
Bolton,United Services Recreation Club M4,Masters - HK Squash Centre,21,2025-04-03,1.9564782391195599,4.043521760880441
