Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M4A,100.0,87.5,75.0,75.0,37.5,75.0,40
Hong Kong Football Club M4B,88.88888888888889,77.77777777777779,66.66666666666666,55.55555555555556,44.44444444444444,66.66666666666667,45
SKCSC,60.0,40.0,70.0,90.0,70.0,66.0,50
United Services Recreation Club M4,50.0,30.0,70.0,100.0,80.0,66.0,50
WAKO,36.36363636363637,72.72727272727273,45.45454545454545,45.45454545454545,45.45454545454545,49.090909090909086,55
Royal Hong Kong Yacht Club M4,33.33333333333333,22.22222222222222,33.33333333333333,44.44444444444444,66.66666666666666,39.99999999999999,45
Bolton,22.22222222222222,33.33333333333333,22.22222222222222,22.22222222222222,28.57142857142857,25.71428571428571,43
Hong Kong Club Blue,45.45454545454545,18.181818181818183,0.0,18.181818181818183,36.36363636363637,23.636363636363637,55
