Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won,VenueType,Winner Rubber 1,Winner Rubber 2,Winner Rubber 3,Winner Rubber 4,Winner Rubber 5
Global Squash 2,Royal Hong Kong Yacht Club Div 12,HK Squash Centre,1,08/10/2025,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15,neutral,Royal Hong Kong Yacht Club Div 12,Royal Hong Kong Yacht Club Div 12,Royal Hong Kong Yacht Club Div 12,Royal Hong Kong Yacht Club Div 12,Royal Hong Kong Yacht Club Div 12
SKCSC Div 12,Physical Chess 4,Cornwall Street Squash Centre,1,08/10/2025,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15,home,Physical Chess 4,Physical Chess 4,Physical Chess 4,Physical Chess 4,Physical Chess 4
Hong Kong Football Club 12A,Hong Kong Football Club 12B,Hong Kong Football Club,1,08/10/2025,1-4,"['0-3', '2-3', '3-1', '1-3', '0-3']",1,4,6,13,shared_home,Hong Kong Football Club 12B,Hong Kong Football Club 12B,Hong Kong Football Club 12A,Hong Kong Football Club 12B,Hong Kong Football Club 12B
