Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won,VenueType,Winner Rubber 1,Winner Rubber 2,Winner Rubber 3,Winner Rubber 4,Winner Rubber 5
The Squash Club 2,Twister,Cornwall Street Squash Centre,1,08/10/2025,1-4,"['3-0', '0-3', '1-3', '0-3', '1-3']",1,4,5,12,shared_home,The Squash Club 2,Twister,Twister,Twister,Twister
HKPF Squash Team,BOSS,Cornwall Street Squash Centre,1,08/10/2025,1-4,"['3-0', '2-3', '1-3', '0-3', '0-3']",1,4,6,12,shared_home,HKPF Squash Team,BOSS,BOSS,BOSS,BOSS
Centre Squash,i-Mask Advance Squash Club 3,HK Squash Centre,1,08/10/2025,3-2,"['0-3', '0-3', '3-1', '3-2', '3-1']",3,2,9,10,home,i-Mask Advance Squash Club 3,i-Mask Advance Squash Club 3,Centre Squash,Centre Squash,Centre Squash
