Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Physical Chess 2,100.0,100.0,100.0,50.0,0.0,70.0,9
Hong Kong Football Club 7B,50.0,75.0,50.0,75.0,75.0,65.0,20
UST,100.0,100.0,50.0,25.0,50.0,65.0,20
Hong Kong Football Club 7A,80.0,40.0,80.0,40.0,40.0,56.0,25
Hong Kong Cricket Club D7B,0.0,60.0,60.0,40.0,75.0,47.0,24
Xavier,50.0,75.0,50.0,50.0,0.0,45.0,18
Thunder 1,33.33333333333333,66.66666666666666,66.66666666666666,0.0,33.33333333333333,39.999999999999986,15
Social Squash Team,20.0,0.0,20.0,60.0,50.0,30.0,24
Hong Kong Cricket Club D7A,25.0,25.0,50.0,50.0,0.0,30.0,17
Kinetic 1,0.0,25.0,0.0,0.0,100.0,25.0,19
i-Mask Advance Squash Club 1,100.0,0.0,0.0,0.0,0.0,20.0,5
