Team Name,Home,Average Home Score,Average Away Score,home_away_diff
United Services Recreation Club 2,United Services Recreation Club,3.857142857142857,2.5714285714285716,1.2857142857142856
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.5,2.4,1.1
Hong Kong Cricket Club 4,Hong Kong Cricket Club,3.0,2.5,0.5
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.333333333333333,3.8333333333333335,0.49999999999999956
Global Squash 1,HK Squash Centre,2.142857142857143,1.6666666666666667,0.47619047619047605
Hong Kong Football Club 6C,Hong Kong Football Club,3.0,2.6,0.3999999999999999
Social Squash Team,HK Squash Centre,1.1666666666666667,1.0,0.16666666666666674
Hong Kong Football Club 6B,Hong Kong Football Club,2.2,2.3333333333333335,-0.1333333333333333
Friend Club 3,Cornwall Street Squash Centre,1.4285714285714286,1.7142857142857142,-0.2857142857142856
Hong Kong Football Club 6A,Hong Kong Football Club,2.0,3.0,-1.0
