Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 3,14,10,4,57,48,22
UST,15,9,6,49,40,35
Hong Kong Football Club 7A,14,8,6,44,36,34
The Best Group 1,14,7,7,42,35,35
Hong Kong Cricket Club 5,14,6,8,39,33,37
Kinetic 1,13,5,8,36,31,34
Vitality Squash 1,14,4,10,24,22,48
