Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Friend Club,17,14,3,72,58,27
Kowloon Cricket Club 9,17,12,5,63,51,34
i-Mask Advance Squash Club 3,17,11,6,62,51,34
Kwai Tsing District Squash Club,17,8,9,50,42,43
Hong Kong Football Club 9,17,8,9,49,41,44
Centre Squash,17,8,9,47,39,46
The Best Group 2,17,5,12,36,31,54
HKPF Squash Team,17,2,15,29,27,58
