Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 6B,17,17,0,81,64,21
Kowloon Cricket Club 6A,17,11,6,63,52,33
United Services Recreation Club 2,17,11,6,63,52,33
Hong Kong Cricket Club 4,17,10,7,57,47,38
Hong Kong Football Club 6B,17,9,8,52,43,42
Hong Kong Football Club 6C,17,7,10,49,42,43
Global Squash 1,17,9,8,48,39,46
Hong Kong Football Club 6A,17,7,10,47,40,45
Friend Club 3,17,2,15,26,24,61
Social Squash Team,17,2,15,24,22,63
