Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,16,16,0,87,71,9
Kowloon Cricket Club 4,16,12,4,64,52,28
Hong Kong Football Club 4A,17,11,6,62,51,34
Hong Kong Football Club 4B,16,9,7,51,42,38
United Services Recreation Club 1,17,7,10,50,43,42
NEXUS 2,17,6,11,39,33,52
Hong Kong Cricket Club 3,17,4,13,32,28,57
Sha Tin 2,16,1,15,11,10,70
