Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 2,17,15,2,81,66,19
Hong Kong Football Club 5A,17,15,2,79,64,21
Physical Chess 1,17,13,4,67,54,31
Hong Kong Racketlon Association 1,17,8,9,51,43,42
Happy Squash 2,17,8,9,47,40,45
The Squash Club 1,17,6,11,45,39,46
Hong Kong Football Club 5B,17,6,11,43,37,48
Uncle,17,7,10,41,36,49
Squashathon,17,6,11,38,34,51
i-Mask Advance Squash Club 1,17,1,16,13,12,73
