Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L4,14,13,1,51,38,4,0,0,0,1
Hong Kong Cricket Club L4,14,13,1,44,31,11,0,1,0,0
Hong Kong Football Club JSA,13,9,4,37,29,10,0,3,1,0
Hong Kong Football Club L4,14,5,9,22,17,25,0,1,0,0
JESSICA Smashin' Mochi,14,3,11,16,13,29,0,1,0,0
Electrify Squash Ladies,14,2,12,11,9,33,2,0,0,1
i-Mask Advance Squash Club L4,13,3,10,9,7,32,5,1,1,0
