Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 4,50.0,90.0,80.0,66.66666666666666,100.0,77.33333333333333,46
YLJR,60.0,70.0,80.0,80.0,44.44444444444444,66.88888888888889,49
X-Alpha 2,36.36363636363637,63.63636363636363,63.63636363636363,81.81818181818183,62.5,61.590909090909086,52
TNGX,50.0,70.0,70.0,60.0,50.0,60.0,48
Sha Tin 1,90.0,30.0,60.0,40.0,40.0,52.0,50
Hong Kong Football Club 4B,27.27272727272727,54.54545454545454,36.36363636363637,63.63636363636363,70.0,50.36363636363636,54
Hong Kong Football Club 4A,54.54545454545454,63.63636363636363,36.36363636363637,27.27272727272727,40.0,44.36363636363636,54
The Squash Club 1,90.0,30.0,10.0,30.0,11.11111111111111,34.22222222222222,49
Hong Kong Cricket Club D4A,10.0,20.0,30.0,22.22222222222222,75.0,31.444444444444446,47
Hong Kong Cricket Club D4B,36.36363636363637,9.090909090909092,36.36363636363637,27.27272727272727,27.27272727272727,27.272727272727273,55
