Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 6B,60.0,90.0,100.0,100.0,66.66666666666666,83.33333333333333,47
Hong Kong Football Club 6A,63.63636363636363,70.0,30.0,70.0,66.66666666666666,60.06060606060605,50
Fusion Squash Club 1,80.0,33.33333333333333,71.42857142857143,71.42857142857143,42.857142857142854,59.80952380952381,40
Kowloon Cricket Club 6A,100.0,40.0,40.0,30.0,85.71428571428571,59.142857142857146,47
Uncles,60.0,70.0,40.0,60.0,50.0,56.0,50
Hong Kong Football Club 6B,30.0,60.0,60.0,60.0,40.0,50.0,50
Hong Kong Football Club 6C,72.72727272727273,27.27272727272727,45.45454545454545,36.36363636363637,50.0,46.36363636363636,54
Ladies Recreation Club Div 6,30.0,70.0,22.22222222222222,44.44444444444444,57.14285714285714,44.761904761904766,45
Electrify Squash Div 6,12.5,66.66666666666666,57.14285714285714,16.666666666666664,60.0,42.59523809523809,35
Global Squash 1,20.0,50.0,80.0,30.0,20.0,40.0,50
Hong Kong Cricket Club D6,10.0,0.0,50.0,50.0,60.0,34.0,50
X-Alpha 3,50.0,27.27272727272727,18.181818181818183,30.0,20.0,29.090909090909086,52
