Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 15,62.5,100.0,100.0,87.5,60.0,82.0,37
Physical Chess 5,50.0,25.0,50.0,75.0,100.0,60.0,20
Squashathon One,20.0,40.0,60.0,60.0,100.0,56.0,24
HKIS Div 15,50.0,42.857142857142854,57.14285714285714,50.0,50.0,50.0,34
United Services Recreation Club 4,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,40.0,47.99999999999999,29
Hong Kong Cricket Club 8,25.0,75.0,37.5,50.0,50.0,47.5,34
Sha Tin 7,0.0,0.0,25.0,75.0,100.0,40.0,20
