Team Name,Home,Average Home Score,Average Away Score,Difference
Kwai Tsing District Squash Club 3,Cornwall Street (CSPSC),4.5,2.0,2.5
Vitality Squash 3,HK Squash Centre (HKSC),4.5,2.5,2.0
The Zero Squash Club D19,Cornwall Street (CSPSC),4.6,3.3333333333333335,1.2666666666666662
PERRIER SERGIO TACCHINI KCC 8,Kowloon Cricket Club (KCC),1.2,0.5,0.7
Hong Kong Cricket Club 19,Hong Kong Cricket Club (HKCC),3.25,3.3333333333333335,-0.08333333333333348
Spark 5,HK Squash Centre (HKSC),1.5,1.6666666666666667,-0.16666666666666674
Perrier Mix,HK Squash Centre (HKSC),0.0,0.3333333333333333,-0.3333333333333333
