Team Name,Home,Average Home Score,Average Away Score,Difference
Bravo,Cornwall Street (CSPSC),5.0,2.0,3.0
Rovers,Cornwall Street (CSPSC),2.0,0.0,2.0
Hong Kong Racquets Club,HK Squash Centre (HKSC),3.4,2.0,1.4
PSC 2,Cornwall Street (CSPSC),3.5,3.0,0.5
SKCSC,Cornwall Street (CSPSC),5.0,4.5,0.5
DS,Kwun Chung (KCSC),1.0,1.2,-0.19999999999999996
i-Mask Advance Squash Club 10,Cornwall Street (CSPSC),2.5,5.0,-2.5
