Team Name,Home,Average Home Score,Average Away Score,Difference
i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),4.5,2.8,1.7000000000000002
Spaghetti,Cornwall Street (CSPSC),3.3333333333333335,2.0,1.3333333333333335
Smart Squash 3,Tai Po Sports Ground (TPSG),1.8,1.5,0.30000000000000004
HEAD SHATIN 5,Cornwall Street (CSPSC),3.3333333333333335,3.25,0.08333333333333348
Hong Kong Cricket Club 17,Hong Kong Cricket Club (HKCC),3.6666666666666665,3.6,0.06666666666666643
Kinetic 6,Yeung Uk Road (YURSC),1.8333333333333333,1.8,0.033333333333333215
PLZ,Cornwall Street (CSPSC),0.8,1.0,-0.19999999999999996
The Zero Squash Club D17,Cornwall Street (CSPSC),3.25,4.0,-0.75
