Team Name,Home,Average Home Score,Average Away Score,Difference
Physical Chess 1,Cornwall Street (CSPSC),3.0,0.0,3.0
Howards Folly Wine LRC Div 5,Ladies Recreation Club (LRC),4.0,1.5,2.5
A Squash 1A,Cornwall Street (CSPSC),2.6666666666666665,1.0,1.6666666666666665
i-Mask Advance Squash Club 2,Cornwall Street (CSPSC),2.5,1.0,1.5
TNG 1,Cornwall Street (CSPSC),1.5,0.5,1.0
Hong Kong Football Club 5,Hong Kong Football Club (HKFC),3.5,3.0,0.5
Smart Squash 2,Cornwall Street (CSPSC),0.5,0.0,0.5
PERRIER SERGIO TACCHINI KCC 5,Kowloon Cricket Club (KCC),4.0,4.2,-0.20000000000000018
A Squash 1B,Cornwall Street (CSPSC),,0.6666666666666666,
