Team Name,Home,Average Home Score,Average Away Score,Difference
PSC 1,Police Sports & Recreation Club (PSRC),4.2,2.6666666666666665,1.5333333333333337
i-Mask Advance Squash Club 9,Cornwall Street (CSPSC),3.5,2.75,0.75
Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),4.0,3.6666666666666665,0.3333333333333335
The Squash Club,Cornwall Street (CSPSC),3.0,2.6666666666666665,0.3333333333333335
Twister 3,Cornwall Street (CSPSC),3.3333333333333335,3.25,0.08333333333333348
Visions,Java Road (JRSC),1.6,2.0,-0.3999999999999999
Kinetic 3,HK Squash Centre (HKSC),0.75,1.3333333333333333,-0.5833333333333333
Relay 1,Cornwall Street (CSPSC),0.5,1.6666666666666667,-1.1666666666666667
Vitality Squash 2,HK Squash Centre (HKSC),1.25,2.6,-1.35
