Team Name,Home,Average Home Score,Average Away Score,Difference
Hong Kong Football Club L3B,Hong Kong Football Club (HKFC),2.0,0.75,1.25
Hong Kong Cricket Club Rockettes,Hong Kong Cricket Club (HKCC),3.0,2.2,0.7999999999999998
Perrier Ladies A,HK Squash Centre (HKSC),2.5,1.8,0.7
Perrier Ladies B,HK Squash Centre (HKSC),2.0,2.25,-0.25
Hong Kong Cricket Club L3,Hong Kong Cricket Club (HKCC),0.8,1.5,-0.7
Hong Kong Football Club L3A,Hong Kong Football Club (HKFC),2.0,3.2,-1.2000000000000002
