Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Cricket Club D10,Hong Kong Cricket Club,3.5555555555555554,2.111111111111111,1.4444444444444442
Thunder 2,Cornwall Street Squash Centre,4.0,2.75,1.25
Bravo D10,Cornwall Street Squash Centre,2.2,1.0,1.2000000000000002
Mercury,HK Squash Centre,1.5714285714285714,0.5714285714285714,1.0
i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,2.0,1.25,0.75
Kwai Tsing District Squash Club,Cornwall Street Squash Centre,3.4,2.8,0.6000000000000001
Sha Tin 4,Cornwall Street Squash Centre,5.0,4.5,0.5
Banbil,HK Squash Centre,2.4285714285714284,2.142857142857143,0.2857142857142856
United Services Recreation Club 3,United Services Recreation Club,2.5555555555555554,2.7,-0.14444444444444482
RELAY 1,Cornwall Street Squash Centre,4.0,4.2,-0.20000000000000018
Squashathon Advance,HK Squash Centre,0.8571428571428571,1.4285714285714286,-0.5714285714285715
