Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Young Player 1B,Young Player 1A,HK Squash Centre (HKSC),1,11/10/2018,3-0,"['3-0', '3-2', '3-0']",3,0,9,2
Hong Kong Cricket Club 1,Food Angel,Hong Kong Cricket Club (HKCC),1,11/10/2018,1-2,"['0-3', '3-1', '1-3']",1,2,4,7
Hong Kong Football Club 1,Perrier Sergio Tacchini KCC 1,Hong Kong Football Club (HKFC),1,11/10/2018,0-3,"['0-3', '0-3', '0-3']",0,3,0,9
Young Player 1A,Hong Kong Football Club 1,Hong Kong Sports Institute (HKSI),2,18/10/2018,0-3,"['2-3', '1-3', '2-3']",0,3,5,9
Young Player 1B,Hong Kong Cricket Club 1,Hong Kong Sports Institute (HKSI),2,18/10/2018,0-3,"['2-3', '2-3', '0-3']",0,3,4,9
Perrier Sergio Tacchini KCC 1,Food Angel,Kowloon Cricket Club (KCC),2,18/10/2018,2-1,"['3-0', '1-3', '3-2']",2,1,7,5
Food Angel,Hong Kong Football Club 1,HK Squash Centre (HKSC),3,25/10/2018,2-1,"['3-2', '3-1', '2-3']",2,1,8,6
Young Player 1A,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),3,25/10/2018,1-2,"['0-3', '3-0', '0-3']",1,2,3,6
Perrier Sergio Tacchini KCC 1,Young Player 1B,Kowloon Cricket Club (KCC),3,25/10/2018,1-2,"['0-3', '2-3', '3-1']",1,2,5,7
Young Player 1B,Food Angel,HK Squash Centre (HKSC),4,01/11/2018,3-0,"['3-1', '3-0', '3-0']",3,0,9,1
Young Player 1A,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),4,01/11/2018,1-2,"['3-1', '0-3', '1-3']",1,2,4,7
Hong Kong Cricket Club 1,Hong Kong Football Club 1,Hong Kong Cricket Club (HKCC),4,01/11/2018,3-0,"['3-0', '3-1', '3-0']",3,0,9,1
Food Angel,Young Player 1A,HK Squash Centre (HKSC),5,08/11/2018,2-1,"['3-1', '2-3', '3-0']",2,1,8,4
Hong Kong Football Club 1,Young Player 1B,Hong Kong Football Club (HKFC),5,08/11/2018,1-2,"['3-2', '1-3', '1-3']",1,2,5,8
Perrier Sergio Tacchini KCC 1,Hong Kong Cricket Club 1,Kowloon Cricket Club (KCC),5,08/11/2018,3-0,"['3-2', '3-2', '3-0']",3,0,9,4
Young Player 1A,Young Player 1B,HK Squash Centre (HKSC),6,15/11/2018,0-3,"['2-3', '2-3', '0-3']",0,3,4,9
Food Angel,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),6,15/11/2018,2-1,"['3-2', '3-2', '1-3']",2,1,7,7
Perrier Sergio Tacchini KCC 1,Hong Kong Football Club 1,Kowloon Cricket Club (KCC),6,15/11/2018,3-0,"['3-1', '3-0', '3-0']",3,0,9,1
Food Angel,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),7,29/11/2018,0-3,"['0-3', '0-3', '0-3']",0,3,0,9
Hong Kong Cricket Club 1,Young Player 1B,Hong Kong Cricket Club (HKCC),7,29/11/2018,0-3,"['1-3', '0-3', '0-3']",0,3,1,9
Hong Kong Football Club 1,Young Player 1A,Hong Kong Football Club (HKFC),7,29/11/2018,1-2,"['3-2', '1-3', '0-3']",1,2,4,8
Young Player 1B,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),8,06/12/2018,0-3,"['0-3', '0-3', '1-3']",0,3,1,9
Hong Kong Cricket Club 1,Young Player 1A,Hong Kong Cricket Club (HKCC),8,06/12/2018,3-0,"['3-0', '3-0', '3-1']",3,0,9,1
Hong Kong Football Club 1,Food Angel,Hong Kong Football Club (HKFC),8,06/12/2018,2-1,"['2-3', '3-0', '3-0']",2,1,8,3
Food Angel,Young Player 1B,HK Squash Centre (HKSC),9,13/12/2018,3-0,"['3-0', '3-2', '3-2']",3,0,9,4
Hong Kong Football Club 1,Hong Kong Cricket Club 1,Hong Kong Football Club (HKFC),9,13/12/2018,3-0,"['3-0', '3-0', '3-0']",3,0,9,0
Perrier Sergio Tacchini KCC 1,Young Player 1A,Kowloon Cricket Club (KCC),9,13/12/2018,3-0,"['3-1', '3-2', '3-2']",3,0,9,5
Young Player 1B,Hong Kong Football Club 1,HK Squash Centre (HKSC),10,03/01/2019,2-1,"['3-1', '3-1', 'CR']",2,1,9,2
Young Player 1A,Food Angel,HK Squash Centre (HKSC),10,03/01/2019,0-3,"['0-3', '0-3', 'CR']",0,3,0,9
Hong Kong Cricket Club 1,Perrier Sergio Tacchini KCC 1,Hong Kong Cricket Club (HKCC),10,03/01/2019,2-1,"['3-1', '3-2', '1-3']",2,1,7,6
Young Player 1B,Young Player 1A,HK Squash Centre (HKSC),11,10/01/2019,1-2,"['3-1', '0-3', '1-3']",1,2,4,7
Hong Kong Cricket Club 1,Food Angel,Hong Kong Cricket Club (HKCC),11,10/01/2019,2-1,"['0-3', '3-1', 'CR']",2,1,6,4
Hong Kong Football Club 1,Perrier Sergio Tacchini KCC 1,Hong Kong Football Club (HKFC),11,10/01/2019,0-3,"['0-3', 'CR', 'CR']",0,3,0,9
Young Player 1B,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),12,17/01/2019,1-2,"['0-3', '1-3', '3-1']",1,2,4,7
Young Player 1A,Hong Kong Football Club 1,HK Squash Centre (HKSC),12,17/01/2019,0-3,"['0-3', '0-3', '1-3']",0,3,1,9
Perrier Sergio Tacchini KCC 1,Food Angel,Kowloon Cricket Club (KCC),12,17/01/2019,3-0,"['3-0', '3-0', '3-0']",3,0,9,0
Food Angel,Hong Kong Football Club 1,HK Squash Centre (HKSC),13,24/01/2019,1-2,"['3-0', '1-3', '1-3']",1,2,5,6
Young Player 1A,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),13,24/01/2019,0-3,"['0-3', '0-3', '2-3']",0,3,2,9
Perrier Sergio Tacchini KCC 1,Young Player 1B,Kowloon Cricket Club (KCC),13,24/01/2019,2-1,"['2-3', '3-2', 'CR']",2,1,8,5
Young Player 1B,Food Angel,HK Squash Centre (HKSC),14,31/01/2019,2-1,"['0-3', '3-1', '3-2']",2,1,6,6
Young Player 1A,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),14,31/01/2019,1-2,"['0-3', '0-3', '3-1']",1,2,3,7
Hong Kong Cricket Club 1,Hong Kong Football Club 1,Hong Kong Cricket Club (HKCC),14,31/01/2019,2-1,"['3-0', '1-3', '3-1']",2,1,7,4
Food Angel,Young Player 1A,HK Squash Centre (HKSC),15,21/02/2019,0-3,"['1-3', '0-3', '1-3']",0,3,2,9
Hong Kong Football Club 1,Young Player 1B,Hong Kong Football Club (HKFC),15,21/02/2019,1-2,"['3-2', '2-3', '0-3']",1,2,5,8
Perrier Sergio Tacchini KCC 1,Hong Kong Cricket Club 1,Kowloon Cricket Club (KCC),15,21/02/2019,1-2,"['1-3', '3-2', '2-3']",1,2,6,8
Food Angel,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),16,28/02/2019,1-2,"['2-3', '3-2', '0-3']",1,2,5,8
Young Player 1A,Young Player 1B,HK Squash Centre (HKSC),16,28/02/2019,1-2,"['3-2', '2-3', '0-3']",1,2,5,8
Perrier Sergio Tacchini KCC 1,Hong Kong Football Club 1,Kowloon Cricket Club (KCC),16,28/02/2019,3-0,"['3-1', '3-0', '3-1']",3,0,9,2
Food Angel,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),17,07/03/2019,0-3,"['1-3', '1-3', '0-3']",0,3,2,9
Hong Kong Cricket Club 1,Young Player 1B,Hong Kong Cricket Club (HKCC),17,07/03/2019,1-2,"['1-3', '2-3', '3-0']",1,2,6,6
Hong Kong Football Club 1,Young Player 1A,Hong Kong Football Club (HKFC),17,07/03/2019,2-1,"['1-3', '3-0', '3-0']",2,1,7,3
Young Player 1B,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),18,14/03/2019,3-0,"['3-1', '3-1', '3-1']",3,0,9,3
Hong Kong Cricket Club 1,Young Player 1A,Hong Kong Cricket Club (HKCC),18,14/03/2019,1-2,"['3-0', '2-3', '2-3']",1,2,7,6
Hong Kong Football Club 1,Food Angel,Hong Kong Football Club (HKFC),18,14/03/2019,0-3,"['0-3', '1-3', 'WO']",0,3,1,9
Food Angel,Young Player 1B,HK Squash Centre (HKSC),19,21/03/2019,2-1,"['3-1', '0-3', '3-0']",2,1,6,4
Hong Kong Football Club 1,Hong Kong Cricket Club 1,Hong Kong Football Club (HKFC),19,21/03/2019,3-0,"['3-2', '3-2', '3-0']",3,0,9,4
Perrier Sergio Tacchini KCC 1,Young Player 1A,Kowloon Cricket Club (KCC),19,21/03/2019,1-2,"['2-3', '1-3', '3-2']",1,2,6,8
Young Player 1B,Hong Kong Football Club 1,HK Squash Centre (HKSC),20,28/03/2019,3-0,"['3-1', '3-0', '3-2']",3,0,9,3
Young Player 1A,Food Angel,HK Squash Centre (HKSC),20,28/03/2019,3-0,"['3-2', '3-1', '3-0']",3,0,9,3
Hong Kong Cricket Club 1,Perrier Sergio Tacchini KCC 1,Hong Kong Cricket Club (HKCC),20,28/03/2019,1-2,"['1-3', '2-3', '3-2']",1,2,6,8
