Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Squashathon,PLZ,Kwun Chung (KCSC),16,08/03/2019,2-3,"['0-3', '0-3', '3-1', '3-0', '0-3']",2,3,6,10
YLJR 3,Smart Squash 5,Yau Oi (YOSC),16,08/03/2019,2-3,"['1-3', '0-3', '1-3', 'CR', 'CR']",2,3,2,15
Vitality Squash 4,YLJR 3,HK Squash Centre (HKSC),17,15/03/2019,1-4,"['0-3', '0-3', '3-1', '0-3', '0-3']",1,4,3,13
Giant 2,i-Mask Advance Squash Club 12,Cornwall Street (CSPSC),17,15/03/2019,5-0,"['3-1', '3-2', '3-1', '3-0', 'CR']",5,0,15,4
Dragonfly,PLZ,Wai Tsuen (WTSC),17,15/03/2019,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Squashathon,Smart Squash 5,Kwun Chung (KCSC),17,15/03/2019,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Giant 2,PLZ,Cornwall Street (CSPSC),18,22/03/2019,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Squashathon,Dragonfly,Kwun Chung (KCSC),18,22/03/2019,2-3,"['3-1', '3-2', '1-3', '0-3', '0-3']",2,3,7,12
Vitality Squash 4,Smart Squash 5,HK Squash Centre (HKSC),18,22/03/2019,4-1,"['3-2', '2-3', '3-0', '3-1', 'CR']",4,1,14,6
YLJR 3,i-Mask Advance Squash Club 12,Yau Oi (YOSC),18,22/03/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Vitality Squash 4,Squashathon,HK Squash Centre (HKSC),19,29/03/2019,4-1,"['0-3', '3-0', '3-0', '3-0', '3-1']",4,1,12,4
i-Mask Advance Squash Club 12,Smart Squash 5,Cornwall Street (CSPSC),19,29/03/2019,3-2,"['0-3', '3-0', '0-3', '3-1', 'CR']",3,2,9,7
YLJR 3,PLZ,Yuen Long Jockey Club (YLJCSC),19,29/03/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Dragonfly,Giant 2,Yeung Uk Road (YURSC),19,29/03/2019,1-4,"['0-3', '1-3', '0-3', '0-3', '3-0']",1,4,4,12
Vitality Squash 4,i-Mask Advance Squash Club 12,HK Squash Centre (HKSC),20,12/04/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Squashathon,Giant 2,Kwun Chung (KCSC),20,12/04/2019,1-4,"['0-3', '0-3', '0-3', '0-3', '3-1']",1,4,3,13
PLZ,Smart Squash 5,Cornwall Street (CSPSC),20,12/04/2019,0-5,"['0-3', '0-3', '0-3', 'CR', 'CR']",0,5,0,15
YLJR 3,Dragonfly,Yau Oi (YOSC),20,12/04/2019,1-4,"['3-0', '0-3', '0-3', '1-3', '0-3']",1,4,4,12
YLJR 3,Giant 2,Yau Oi (YOSC),21,03/05/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
i-Mask Advance Squash Club 12,Squashathon,Cornwall Street (CSPSC),21,03/05/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Vitality Squash 4,PLZ,HK Squash Centre (HKSC),21,03/05/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Dragonfly,Smart Squash 5,Wai Tsuen (WTSC),21,03/05/2019,2-3,"['0-3', '1-3', '0-3', '3-0', '3-0']",2,3,7,9
