Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club 3B,Hong Kong Football Club 3A,Hong Kong Football Club (HKFC),1,09/10/2018,0-5,"['2-3', '2-3', '1-3', '0-3', '0-3']",0,5,5,15
Young Player 3,i-Mask Advance Squash Club 1,Hong Kong Sports Institute (HKSI),1,09/10/2018,5-0,"['3-1', '3-1', '3-0', '3-0', '3-2']",5,0,15,4
Perrier Sergio Tacchini KCC 3,A Squash,Kowloon Cricket Club (KCC),1,09/10/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Friend Club 1,USRC - FWD 1,Kwun Chung (KCSC),1,09/10/2018,3-2,"['3-0', '0-3', '3-1', '3-2', '1-3']",3,2,10,9
USRC - FWD 1,i-Mask Advance Squash Club 1,United Services Recreation Club (USRC),2,16/10/2018,2-3,"['2-3', '3-1', '2-3', '0-3', '3-2']",2,3,10,12
A Squash,Hong Kong Football Club 3B,Cornwall Street (CSPSC),2,16/10/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 1,Perrier Sergio Tacchini KCC 3,Kwun Chung (KCSC),2,16/10/2018,3-2,"['3-1', '0-3', '3-2', '3-0', '0-3']",3,2,9,9
Hong Kong Football Club 3A,Young Player 3,Hong Kong Football Club (HKFC),2,16/10/2018,3-2,"['2-3', '3-2', '0-3', '3-1', '3-1']",3,2,11,10
USRC - FWD 1,A Squash,United Services Recreation Club (USRC),3,23/10/2018,4-1,"['3-0', '3-0', '1-3', '3-0', '3-0']",4,1,13,3
Friend Club 1,i-Mask Advance Squash Club 1,Kwun Chung (KCSC),3,23/10/2018,3-2,"['2-3', '3-0', '2-3', '3-1', 'CR']",3,2,13,7
Hong Kong Football Club 3A,Perrier Sergio Tacchini KCC 3,Hong Kong Football Club (HKFC),3,23/10/2018,1-4,"['1-3', '1-3', '1-3', '3-2', '2-3']",1,4,8,14
