Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Cricket Club Young Masters,Perrier Sergio Tacchini KCC M4,Hong Kong Cricket Club (HKCC),14,31/01/2019,2-3,"['3-1', '3-2', '0-3', '1-3', '0-3']",2,3,7,12
The Hong Kong Jockey Club M4,Phoenix 1,HKJC Sha Tin Club House (HKJC),14,31/01/2019,1-4,"['0-3', '1-3', '3-0', '2-3', '1-3']",1,4,7,12
Royal Hong Kong Yacht Club M4,WAKO Masters,Royal Hong Kong Yacht Club (RHKYC),14,31/01/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
Bolton,Hong Kong Cricket Club Young Masters,Masters - HK Squash Centre (M - HKSC),15,21/02/2019,2-3,"['2-3', '0-3', '3-0', '0-3', '3-0']",2,3,8,9
Perrier Sergio Tacchini KCC M4,Royal Hong Kong Yacht Club M4,Kowloon Cricket Club (KCC),15,21/02/2019,4-1,"['3-1', '3-0', '3-0', '3-0', '0-3']",4,1,12,4
WAKO Masters,HK Club Blue,Masters - Java Road (M - JRSC),15,21/02/2019,5-0,"['3-1', '3-0', '3-1', '3-0', '3-0']",5,0,15,2
Phoenix 1,Hong Kong Football Club M4,Masters - HK Squash Centre (M - HKSC),15,21/02/2019,4-1,"['3-0', '1-3', '3-0', '3-1', '3-1']",4,1,13,5
Hong Kong Football Club M4,The Hong Kong Jockey Club M4,Hong Kong Football Club (HKFC),16,28/02/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Phoenix 1,Hong Kong Cricket Club Young Masters,Masters - HK Squash Centre (M - HKSC),16,28/02/2019,5-0,"['3-1', '3-1', '3-0', '3-1', '3-0']",5,0,15,3
HK Club Blue,Perrier Sergio Tacchini KCC M4,HK CLUB,16,28/02/2019,0-5,"['1-3', '0-3', '1-3', '1-3', '1-3']",0,5,4,15
Royal Hong Kong Yacht Club M4,Bolton,Royal Hong Kong Yacht Club (RHKYC),16,28/02/2019,0-5,"['2-3', '1-3', '0-3', '0-3', '2-3']",0,5,5,15
Perrier Sergio Tacchini KCC M4,WAKO Masters,Kowloon Cricket Club (KCC),17,07/03/2019,3-2,"['3-2', '3-0', '0-3', '2-3', '3-2']",3,2,11,10
Bolton,HK Club Blue,Masters - HK Squash Centre (M - HKSC),17,07/03/2019,3-2,"['3-1', '3-0', '0-3', '3-0', '0-3']",3,2,9,7
Hong Kong Cricket Club Young Masters,The Hong Kong Jockey Club M4,Hong Kong Cricket Club (HKCC),17,07/03/2019,3-2,"['1-3', '3-1', '0-3', '3-2', '3-1']",3,2,10,10
Phoenix 1,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (M - HKSC),17,07/03/2019,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
Hong Kong Cricket Club Young Masters,Hong Kong Football Club M4,Hong Kong Cricket Club (HKCC),18,14/03/2019,5-0,"['3-1', '3-0', '3-0', '3-0', '3-1']",5,0,15,2
HK Club Blue,Phoenix 1,HK CLUB,18,14/03/2019,1-4,"['0-3', '2-3', '2-3', '3-0', '0-3']",1,4,7,12
The Hong Kong Jockey Club M4,Royal Hong Kong Yacht Club M4,HKJC Sha Tin Club House (HKJC),18,14/03/2019,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
WAKO Masters,Bolton,Masters - Java Road (M - JRSC),18,14/03/2019,5-0,"['3-0', '3-2', '3-1', '3-0', '3-1']",5,0,15,4
