Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Kinetic 4,United Services Recreation Club 3,HK Squash Centre (HKSC),6,28/11/2018,1-4,"['1-3', '0-3', '0-3', '0-3', '3-0']",1,4,4,12
Honey Badger 2,Kwai Tsing District Squash Club 1,HK Squash Centre (HKSC),6,28/11/2018,2-3,"['0-3', '1-3', '3-1', '1-3', '3-0']",2,3,8,10
Island Squash Racket Club - United 2,i-Mask Advance Squash Club 9,HK Squash Centre (HKSC),6,28/11/2018,2-3,"['1-3', '2-3', '3-1', '1-3', '3-0']",2,3,10,10
KTSC,Island Squash Racket Club - United 2,Cornwall Street (CSPSC),7,05/12/2018,3-2,"['1-3', '0-3', '3-1', '3-0', '3-1']",3,2,10,8
i-Mask Advance Squash Club 9,Kinetic 4,Pei Ho Street (PHSSC),7,05/12/2018,3-2,"['0-3', '3-0', '1-3', '3-0', '3-2']",3,2,10,8
Kwai Tsing District Squash Club 1,Visions,Cornwall Street (CSPSC),7,05/12/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Honey Badger 2,United Services Recreation Club 3,Harbour Road (HRSC),7,05/12/2018,2-3,"['3-2', '0-3', '0-3', '3-1', '0-3']",2,3,6,12
i-Mask Advance Squash Club 9,KTSC,Kwun Chung (KCSC),8,12/12/2018,1-4,"['1-3', '3-1', '0-3', '0-3', '0-3']",1,4,4,13
Kinetic 4,Honey Badger 2,HK Squash Centre (HKSC),8,12/12/2018,2-3,"['3-2', '0-3', '0-3', '0-3', '3-0']",2,3,6,11
Kwai Tsing District Squash Club 1,Island Squash Racket Club - United 2,Cornwall Street (CSPSC),8,12/12/2018,5-0,"['3-2', '3-0', '3-0', 'CR', 'CR']",5,0,15,2
Visions,United Services Recreation Club 3,Java Road (JRSC),8,12/12/2018,0-5,"['0-3', '0-3', '1-3', '1-3', '0-3']",0,5,2,15
Island Squash Racket Club - United 2,United Services Recreation Club 3,HK Squash Centre (HKSC),9,02/01/2019,2-3,"['3-1', '3-1', '1-3', '0-3', '0-3']",2,3,7,11
Visions,Honey Badger 2,Java Road (JRSC),9,02/01/2019,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
KTSC,Kinetic 4,Cornwall Street (CSPSC),9,02/01/2019,5-0,"['3-0', '3-1', '3-0', '3-0', '3-2']",5,0,15,3
i-Mask Advance Squash Club 9,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),9,02/01/2019,2-3,"['3-0', '3-0', '0-3', '0-3', '1-3']",2,3,7,9
i-Mask Advance Squash Club 9,United Services Recreation Club 3,Pei Ho Street (PHSSC),10,09/01/2019,1-4,"['0-3', '0-3', '0-3', '0-3', '3-0']",1,4,3,12
Kinetic 4,Visions,HK Squash Centre (HKSC),10,09/01/2019,1-4,"['3-0', '1-3', '0-3', '1-3', '2-3']",1,4,7,12
Island Squash Racket Club - United 2,Honey Badger 2,Harbour Road (HRSC),10,09/01/2019,4-1,"['3-0', '3-2', '3-1', '0-3', '3-0']",4,1,12,6
Kwai Tsing District Squash Club 1,KTSC,Cornwall Street (CSPSC),10,09/01/2019,2-3,"['3-2', '1-3', '0-3', '0-3', '3-2']",2,3,7,13
Visions,Island Squash Racket Club - United 2,Java Road (JRSC),11,16/01/2019,2-3,"['0-3', '0-3', '3-2', '1-3', '3-0']",2,3,7,11
KTSC,United Services Recreation Club 3,Cornwall Street (CSPSC),11,16/01/2019,1-4,"['3-0', '2-3', '0-3', '0-3', '2-3']",1,4,7,12
i-Mask Advance Squash Club 9,Honey Badger 2,Cornwall Street (CSPSC),11,16/01/2019,3-2,"['3-0', '3-1', '3-1', '0-3', '1-3']",3,2,10,8
Kwai Tsing District Squash Club 1,Kinetic 4,Cornwall Street (CSPSC),11,16/01/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-Mask Advance Squash Club 9,Visions,Kwun Chung (KCSC),12,23/01/2019,3-2,"['3-0', '3-0', '0-3', '3-0', '2-3']",3,2,11,6
Kinetic 4,Island Squash Racket Club - United 2,HK Squash Centre (HKSC),12,23/01/2019,0-5,"['0-3', '0-3', '0-3', '1-3', 'WO']",0,5,1,15
Honey Badger 2,KTSC,HK Squash Centre (HKSC),12,23/01/2019,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Kwai Tsing District Squash Club 1,United Services Recreation Club 3,Pei Ho Street (PHSSC),12,23/01/2019,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
Kinetic 4,United Services Recreation Club 3,Pei Ho Street (PHSSC),13,30/01/2019,1-4,"['0-3', '0-3', '3-0', '0-3', '2-3']",1,4,5,12
i-Mask Advance Squash Club 9,Island Squash Racket Club - United 2,Cornwall Street (CSPSC),13,30/01/2019,4-1,"['1-3', '3-0', '3-1', '3-0', '3-0']",4,1,13,4
Kwai Tsing District Squash Club 1,Honey Badger 2,Cornwall Street (CSPSC),13,30/01/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Visions,KTSC,Java Road (JRSC),13,30/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '1-3']",0,5,1,15
Kwai Tsing District Squash Club 1,Visions,Cornwall Street (CSPSC),14,20/02/2019,4-1,"['2-3', '3-0', '3-0', '3-0', '3-2']",4,1,14,5
United Services Recreation Club 3,Honey Badger 2,United Services Recreation Club (USRC),14,20/02/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Kinetic 4,i-Mask Advance Squash Club 9,HK Squash Centre (HKSC),14,20/02/2019,1-4,"['0-3', '0-3', '1-3', '3-1', 'WO']",1,4,4,13
Island Squash Racket Club - United 2,KTSC,HK Squash Centre (HKSC),14,20/02/2019,3-2,"['3-1', '3-2', '3-0', '0-3', '1-3']",3,2,10,9
Honey Badger 2,Kinetic 4,Harbour Road (HRSC),15,27/02/2019,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Island Squash Racket Club - United 2,Kwai Tsing District Squash Club 1,HK Squash Centre (HKSC),15,27/02/2019,5-0,"['3-1', '3-0', '3-0', '3-0', '3-2']",5,0,15,3
Visions,United Services Recreation Club 3,Java Road (JRSC),15,27/02/2019,2-3,"['0-3', '0-3', '3-1', '3-1', '2-3']",2,3,8,11
KTSC,i-Mask Advance Squash Club 9,Cornwall Street (CSPSC),15,27/02/2019,1-4,"['3-0', '0-3', '0-3', '0-3', '1-3']",1,4,4,12
Honey Badger 2,Visions,HK Squash Centre (HKSC),16,06/03/2019,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Kinetic 4,KTSC,HK Squash Centre (HKSC),16,06/03/2019,1-4,"['0-3', '1-3', '3-1', '2-3', '0-3']",1,4,6,13
Kwai Tsing District Squash Club 1,i-Mask Advance Squash Club 9,Cornwall Street (CSPSC),16,06/03/2019,1-4,"['1-3', '0-3', '3-1', '1-3', '2-3']",1,4,7,13
Honey Badger 2,Island Squash Racket Club - United 2,HK Squash Centre (HKSC),17,13/03/2019,1-4,"['0-3', '1-3', '0-3', '1-3', 'CR']",1,4,2,15
Visions,Kinetic 4,Java Road (JRSC),17,13/03/2019,0-5,"['1-3', '0-3', '1-3', '0-3', '2-3']",0,5,4,15
KTSC,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),17,13/03/2019,3-2,"['3-1', '3-0', '3-0', '1-3', '1-3']",3,2,11,7
United Services Recreation Club 3,i-Mask Advance Squash Club 9,United Services Recreation Club (USRC),17,13/03/2019,3-2,"['2-3', '2-3', '3-0', '3-0', '3-0']",3,2,13,6
Island Squash Racket Club - United 2,Visions,HK Squash Centre (HKSC),18,20/03/2019,5-0,"['3-1', '3-0', '3-1', '3-0', '3-0']",5,0,15,2
Honey Badger 2,i-Mask Advance Squash Club 9,HK Squash Centre (HKSC),18,20/03/2019,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Kinetic 4,Kwai Tsing District Squash Club 1,HK Squash Centre (HKSC),18,20/03/2019,1-4,"['0-3', '1-3', '0-3', '0-3', '3-0']",1,4,4,12
United Services Recreation Club 3,KTSC,United Services Recreation Club (USRC),18,20/03/2019,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
Island Squash Racket Club - United 2,Kinetic 4,HK Squash Centre (HKSC),19,27/03/2019,4-1,"['3-0', '3-0', '3-1', '3-0', '2-3']",4,1,14,4
KTSC,Honey Badger 2,Cornwall Street (CSPSC),19,27/03/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
United Services Recreation Club 3,Kwai Tsing District Squash Club 1,United Services Recreation Club (USRC),19,27/03/2019,3-2,"['0-3', '3-0', '3-0', '1-3', '3-0']",3,2,10,6
Visions,i-Mask Advance Squash Club 9,Java Road (JRSC),19,27/03/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
United Services Recreation Club 3,Island Squash Racket Club - United 2,United Services Recreation Club (USRC),20,03/04/2019,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
KTSC,Visions,Cornwall Street (CSPSC),21,10/04/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Honey Badger 2,Kwai Tsing District Squash Club 1,HK Squash Centre (HKSC),21,10/04/2019,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Island Squash Racket Club - United 2,i-Mask Advance Squash Club 9,HK Squash Centre (HKSC),21,10/04/2019,3-2,"['3-0', '2-3', '3-0', '3-1', '0-3']",3,2,11,7
United Services Recreation Club 3,Kinetic 4,United Services Recreation Club (USRC),21,10/04/2019,5-0,"['3-1', '3-2', '3-0', '3-0', '3-0']",5,0,15,3
KTSC,Island Squash Racket Club - United 2,Cornwall Street (CSPSC),22,08/05/2019,4-1,"['2-3', '3-1', '3-1', 'CR', 'CR']",4,1,14,5
i-Mask Advance Squash Club 9,Kinetic 4,Cornwall Street (CSPSC),22,08/05/2019,3-2,"['3-1', '3-0', '1-3', '3-0', '1-3']",3,2,11,7
Visions,Kwai Tsing District Squash Club 1,Java Road (JRSC),22,08/05/2019,2-3,"['1-3', '0-3', '2-3', '3-2', '3-2']",2,3,9,13
Honey Badger 2,United Services Recreation Club 3,HK Squash Centre (HKSC),22,08/05/2019,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
