Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Kinetic 5,Sea Bear,HK Squash Centre (HKSC),1,11/10/2018,3-2,"['3-1', '0-3', '2-3', '3-1', '3-1']",3,2,11,9
i-Mask Advance Squash Club 10,Smart Squash 4,Cornwall Street (CSPSC),1,11/10/2018,4-1,"['0-3', '3-1', '3-0', '3-0', '3-0']",4,1,12,4
Rovers,North District Sports Association 2,Cornwall Street (CSPSC),1,11/10/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
DS,Hong Kong Racquets Club,Kwun Chung (KCSC),1,11/10/2018,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Hong Kong Racquets Club,i-Mask Advance Squash Club 10,HK Squash Centre (HKSC),2,18/10/2018,2-3,"['0-3', '0-3', '3-1', '0-3', '3-0']",2,3,6,10
The Squash Club 4,DS,Cornwall Street (CSPSC),2,18/10/2018,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Sea Bear,Rovers,Cornwall Street (CSPSC),2,18/10/2018,5-0,"['3-2', '3-0', '3-0', '3-1', '3-0']",5,0,15,3
Smart Squash 4,Kinetic 5,Kwun Chung (KCSC),2,18/10/2018,3-2,"['3-1', '3-0', '3-0', '1-3', '0-3']",3,2,10,7
Kinetic 5,Hong Kong Racquets Club,HK Squash Centre (HKSC),3,25/10/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-2']",5,0,15,2
i-Mask Advance Squash Club 10,The Squash Club 4,Cornwall Street (CSPSC),3,25/10/2018,2-3,"['3-1', '1-3', '1-3', '1-3', '3-2']",2,3,9,12
North District Sports Association 2,Sea Bear,Cornwall Street (CSPSC),3,25/10/2018,3-2,"['2-3', '0-3', '3-1', '3-2', '3-0']",3,2,11,9
Smart Squash 4,Rovers,Kwun Chung (KCSC),3,25/10/2018,4-1,"['3-0', '3-1', '2-3', '3-0', '3-0']",4,1,14,4
North District Sports Association 2,Smart Squash 4,Cornwall Street (CSPSC),4,01/11/2018,3-2,"['0-3', '0-3', '3-0', '3-1', '3-0']",3,2,9,7
Hong Kong Racquets Club,Rovers,HK Squash Centre (HKSC),4,01/11/2018,4-0,"['3-0', '3-1', '3-0', '3-0']",4,0,12,1
The Squash Club 4,Kinetic 5,Cornwall Street (CSPSC),4,01/11/2018,2-3,"['0-3', '1-3', '3-1', '0-3', '3-1']",2,3,7,11
DS,i-Mask Advance Squash Club 10,Kwun Chung (KCSC),4,01/11/2018,1-4,"['3-2', '1-3', '2-3', '0-3', '0-3']",1,4,6,14
Kinetic 5,DS,HK Squash Centre (HKSC),5,08/11/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
North District Sports Association 2,Hong Kong Racquets Club,Cornwall Street (CSPSC),5,08/11/2018,5-0,"['3-1', '3-2', '3-0', 'CR', 'CR']",5,0,15,3
Smart Squash 4,Sea Bear,Kwun Chung (KCSC),5,08/11/2018,2-3,"['3-0', '3-0', '0-3', '0-3', '0-3']",2,3,6,9
Rovers,The Squash Club 4,Cornwall Street (CSPSC),5,08/11/2018,1-4,"['0-3', '0-3', '0-3', '1-3', '3-0']",1,4,4,12
Hong Kong Racquets Club,Sea Bear,HK Squash Centre (HKSC),6,15/11/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
i-Mask Advance Squash Club 10,Kinetic 5,Cornwall Street (CSPSC),6,15/11/2018,1-4,"['1-3', '0-3', '0-3', '2-3', '3-0']",1,4,6,12
The Squash Club 4,North District Sports Association 2,Cornwall Street (CSPSC),6,15/11/2018,3-2,"['3-2', '2-3', '0-3', '3-0', '3-1']",3,2,11,9
DS,Rovers,Kwun Chung (KCSC),6,15/11/2018,2-3,"['3-1', '3-0', '0-3', '0-3', '0-3']",2,3,6,10
Rovers,i-Mask Advance Squash Club 10,Cornwall Street (CSPSC),7,29/11/2018,3-2,"['3-1', '3-1', '0-3', '3-0', '0-3']",3,2,9,8
North District Sports Association 2,DS,Cornwall Street (CSPSC),7,29/11/2018,5-0,"['3-0', '3-0', '3-0', 'CR', 'CR']",5,0,15,0
Sea Bear,The Squash Club 4,Cornwall Street (CSPSC),7,29/11/2018,5-0,"['3-2', '3-1', '3-1', '3-2', '3-0']",5,0,15,6
Smart Squash 4,Hong Kong Racquets Club,Kwun Chung (KCSC),7,29/11/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-2']",5,0,15,3
Kinetic 5,Rovers,HK Squash Centre (HKSC),8,06/12/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
i-Mask Advance Squash Club 10,North District Sports Association 2,Cornwall Street (CSPSC),8,06/12/2018,2-3,"['0-3', '3-1', '1-3', '3-1', '1-3']",2,3,8,11
The Squash Club 4,Smart Squash 4,Cornwall Street (CSPSC),8,06/12/2018,2-3,"['1-3', '0-3', '3-0', '3-0', '0-3']",2,3,7,9
DS,Sea Bear,Kwun Chung (KCSC),8,06/12/2018,1-4,"['0-3', '1-3', '1-3', '0-3', '3-1']",1,4,5,13
Hong Kong Racquets Club,The Squash Club 4,HK Squash Centre (HKSC),9,13/12/2018,1-4,"['2-3', '0-3', '0-3', '0-3', '3-1']",1,4,5,13
Sea Bear,i-Mask Advance Squash Club 10,Cornwall Street (CSPSC),9,13/12/2018,5-0,"['3-0', '3-0', '3-0', '3-1', 'CR']",5,0,15,1
North District Sports Association 2,Kinetic 5,Cornwall Street (CSPSC),9,13/12/2018,3-2,"['1-3', '3-0', '1-3', '3-2', '3-2']",3,2,11,10
Smart Squash 4,DS,Kwun Chung (KCSC),9,13/12/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Hong Kong Racquets Club,DS,HK Squash Centre (HKSC),10,03/01/2019,2-3,"['0-3', '1-3', '3-1', '3-0', '0-3']",2,3,7,10
Sea Bear,Kinetic 5,Cornwall Street (CSPSC),10,03/01/2019,2-3,"['1-3', '3-0', '0-3', '1-3', '3-1']",2,3,8,10
North District Sports Association 2,Rovers,Cornwall Street (CSPSC),10,03/01/2019,4-1,"['1-3', '3-1', '3-0', '3-0', 'WO']",4,1,13,4
Smart Squash 4,i-Mask Advance Squash Club 10,Kwun Chung (KCSC),10,03/01/2019,4-1,"['3-0', '3-0', '3-0', '0-3', '3-1']",4,1,12,4
Kinetic 5,Smart Squash 4,HK Squash Centre (HKSC),11,10/01/2019,3-2,"['3-1', '0-3', '3-0', '1-3', '3-1']",3,2,10,8
i-Mask Advance Squash Club 10,Hong Kong Racquets Club,Cornwall Street (CSPSC),11,10/01/2019,1-4,"['1-3', '0-3', '0-3', '1-3', '3-1']",1,4,5,13
Rovers,Sea Bear,Cornwall Street (CSPSC),11,10/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
DS,The Squash Club 4,Kwun Chung (KCSC),11,10/01/2019,2-3,"['3-0', '2-3', '0-3', '0-3', '3-0']",2,3,8,9
Hong Kong Racquets Club,Kinetic 5,HK Squash Centre (HKSC),12,17/01/2019,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Sea Bear,North District Sports Association 2,Cornwall Street (CSPSC),12,17/01/2019,1-4,"['0-3', '1-3', '0-3', '3-0', '1-3']",1,4,5,12
