Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Perrier Sergio Tacchini KCC 4,Head Sha Tin 1,Kowloon Cricket Club (KCC),1,08/10/2018,4-1,"['3-1', '2-3', '3-0', '3-0', '3-2']",4,1,14,6
Friend Club 2,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),1,08/10/2018,1-4,"['1-3', '3-0', '0-3', '1-3', '0-3']",1,4,5,12
Hong Kong Football Club 4,Smart Squash 1,Hong Kong Football Club (HKFC),1,08/10/2018,1-4,"['1-3', '1-3', '3-1', '2-3', '0-3']",1,4,7,13
Smart Squash 1,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),2,15/10/2018,2-2,"['1-3', '3-0', '3-1', '1-3']",2,2,8,7
Head Sha Tin 1,Friend Club 2,Cornwall Street (CSPSC),2,15/10/2018,3-2,"['2-3', '1-3', '3-0', '3-0', '3-0']",3,2,12,6
Perrier Sergio Tacchini KCC 4,Hong Kong Football Club 4,Kowloon Cricket Club (KCC),2,15/10/2018,3-2,"['2-3', '0-3', '3-1', '3-0', '3-2']",3,2,11,9
Friend Club 2,Smart Squash 1,Cornwall Street (CSPSC),3,22/10/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Hong Kong Cricket Club 2,Perrier Sergio Tacchini KCC 4,Hong Kong Cricket Club (HKCC),3,22/10/2018,3-2,"['3-1', '3-2', '0-3', '3-0', '0-3']",3,2,9,9
Hong Kong Football Club 4,Head Sha Tin 1,Hong Kong Football Club (HKFC),3,22/10/2018,3-2,"['3-1', '3-2', '3-0', '1-3', '1-3']",3,2,11,9
Head Sha Tin 1,Smart Squash 1,Cornwall Street (CSPSC),4,29/10/2018,1-4,"['0-3', '0-3', '3-1', '2-3', '0-3']",1,4,5,13
Hong Kong Football Club 4,Hong Kong Cricket Club 2,Hong Kong Football Club (HKFC),4,29/10/2018,4-1,"['3-1', '3-2', '3-0', '3-0', '2-3']",4,1,14,6
Perrier Sergio Tacchini KCC 4,Friend Club 2,Kowloon Cricket Club (KCC),4,29/10/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Smart Squash 1,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),5,05/11/2018,3-2,"['3-0', '0-3', '3-1', '1-3', '3-1']",3,2,10,8
Friend Club 2,Hong Kong Football Club 4,Cornwall Street (CSPSC),5,05/11/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Head Sha Tin 1,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),5,05/11/2018,0-5,"['0-3', '0-3', '1-3', '1-3', '0-3']",0,5,2,15
Head Sha Tin 1,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),6,12/11/2018,4-1,"['3-0', '0-3', '3-1', '3-0', '3-1']",4,1,12,5
Smart Squash 1,Hong Kong Football Club 4,Cornwall Street (CSPSC),6,12/11/2018,5-0,"['3-2', '3-1', '3-2', '3-1', '3-0']",5,0,15,6
Hong Kong Cricket Club 2,Friend Club 2,Hong Kong Cricket Club (HKCC),6,12/11/2018,5-0,"['3-1', '3-0', '3-1', '3-0', '3-1']",5,0,15,3
Friend Club 2,Head Sha Tin 1,Cornwall Street (CSPSC),7,26/11/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Cricket Club 2,Smart Squash 1,Hong Kong Cricket Club (HKCC),7,26/11/2018,3-2,"['3-0', '3-0', '3-0', '1-3', '0-3']",3,2,10,6
Hong Kong Football Club 4,Perrier Sergio Tacchini KCC 4,Hong Kong Football Club (HKFC),7,26/11/2018,2-3,"['3-0', '0-3', '2-3', '3-0', '2-3']",2,3,10,9
Head Sha Tin 1,Hong Kong Football Club 4,Cornwall Street (CSPSC),8,03/12/2018,4-1,"['3-0', '1-3', '3-1', '3-0', '3-2']",4,1,13,6
Smart Squash 1,Friend Club 2,Cornwall Street (CSPSC),8,03/12/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Perrier Sergio Tacchini KCC 4,Hong Kong Cricket Club 2,Kowloon Cricket Club (KCC),8,03/12/2018,4-1,"['0-3', '3-0', '3-0', '3-2', '3-0']",4,1,12,5
Smart Squash 1,Head Sha Tin 1,Cornwall Street (CSPSC),9,10/12/2018,3-2,"['0-3', '1-3', '3-1', '3-2', '3-0']",3,2,10,9
Friend Club 2,Perrier Sergio Tacchini KCC 4,Cornwall Street (CSPSC),9,10/12/2018,0-5,"['0-3', '0-3', '0-3', 'CR', 'CR']",0,5,0,15
Hong Kong Cricket Club 2,Hong Kong Football Club 4,Hong Kong Cricket Club (HKCC),9,10/12/2018,4-1,"['3-0', '3-0', '3-1', '2-3', '3-2']",4,1,14,6
Hong Kong Cricket Club 2,Head Sha Tin 1,Hong Kong Cricket Club (HKCC),10,07/01/2019,3-2,"['3-1', '3-2', '0-3', '3-1', '1-3']",3,2,10,10
Hong Kong Football Club 4,Friend Club 2,Hong Kong Football Club (HKFC),10,07/01/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Perrier Sergio Tacchini KCC 4,Smart Squash 1,Kowloon Cricket Club (KCC),10,07/01/2019,2-3,"['3-0', '3-2', '0-3', '0-3', '2-3']",2,3,8,11
Friend Club 2,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),11,14/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Smart Squash 1,Hong Kong Football Club 4,Cornwall Street (CSPSC),11,14/01/2019,2-3,"['0-3', '3-0', '2-3', '3-1', '0-3']",2,3,8,10
Perrier Sergio Tacchini KCC 4,Head Sha Tin 1,Kowloon Cricket Club (KCC),11,14/01/2019,5-0,"['3-1', '3-0', '3-1', '3-0', '3-1']",5,0,15,3
Smart Squash 1,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),12,21/01/2019,2-2,"['1-3', '1-3', '3-1', '3-0']",2,2,8,7
Head Sha Tin 1,Friend Club 2,Cornwall Street (CSPSC),12,21/01/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Perrier Sergio Tacchini KCC 4,Hong Kong Football Club 4,Kowloon Cricket Club (KCC),12,21/01/2019,3-2,"['0-3', '3-0', '3-0', '3-1', '1-3']",3,2,10,7
Friend Club 2,Smart Squash 1,Cornwall Street (CSPSC),13,28/01/2019,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Hong Kong Cricket Club 2,Perrier Sergio Tacchini KCC 4,Hong Kong Cricket Club (HKCC),13,28/01/2019,1-4,"['3-0', '0-3', '0-3', '0-3', '2-3']",1,4,5,12
