Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Ricci Hall Old Boys' Association,Hong Kong Football Club M2A,Masters - Cornwall Street (M - CSPSC),14,31/01/2019,3-2,"['3-1', '3-0', '3-0', '0-3', '1-3']",3,2,10,7
Ricci Hall Old Boys' Association,Sovereign Group LRC Master,Masters - Cornwall Street (M - CSPSC),15,21/02/2019,3-2,"['3-2', '3-0', '3-1', '1-3', '0-3']",3,2,10,9
Hong Kong Football Club M2B,Hong Kong Football Club M2A,Hong Kong Football Club (HKFC),15,21/02/2019,1-4,"['2-3', '3-0', '0-3', '1-3', '2-3']",1,4,8,12
United Services Recreation Club M2,Friend Club Masters,United Services Recreation Club (USRC),15,21/02/2019,2-3,"['1-3', '0-3', '1-3', '3-1', '3-0']",2,3,8,10
Hong Kong Football Club M2A,Friend Club Masters,Hong Kong Football Club (HKFC),16,28/02/2019,4-1,"['1-3', '3-1', '3-1', '3-0', '3-0']",4,1,13,5
Sovereign Group LRC Master,Discovery Bay Masters,Ladies Recreation Club (LRC),16,28/02/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
United Services Recreation Club M2,Ricci Hall Old Boys' Association,United Services Recreation Club (USRC),16,28/02/2019,3-2,"['2-3', '3-2', '0-3', '3-1', '3-0']",3,2,11,9
Sovereign Group LRC Master,Friend Club Masters,Ladies Recreation Club (LRC),17,07/03/2019,2-3,"['0-3', '3-1', '0-3', '0-3', '3-0']",2,3,6,10
United Services Recreation Club M2,Hong Kong Football Club M2B,United Services Recreation Club (USRC),17,07/03/2019,1-4,"['1-3', '3-0', '0-3', '0-3', '0-3']",1,4,4,12
Discovery Bay Masters,Ricci Hall Old Boys' Association,Discovery Bay (DB),17,07/03/2019,2-3,"['2-3', '2-3', '3-0', '2-3', 'CR']",2,3,9,12
Hong Kong Football Club M2B,Sovereign Group LRC Master,Hong Kong Football Club (HKFC),18,14/03/2019,4-1,"['3-2', '3-1', '3-1', '1-3', '3-0']",4,1,13,7
United Services Recreation Club M2,Hong Kong Football Club M2A,United Services Recreation Club (USRC),18,14/03/2019,2-3,"['3-2', '0-3', '0-3', '3-2', '0-3']",2,3,6,13
Friend Club Masters,Discovery Bay Masters,Masters - Cornwall Street (M - CSPSC),18,14/03/2019,0-5,"['2-3', '1-3', '2-3', '1-3', '1-3']",0,5,7,15
Ricci Hall Old Boys' Association,Friend Club Masters,Masters - Cornwall Street (M - CSPSC),19,21/03/2019,5-0,"['3-1', '3-2', '3-0', 'CR', 'CR']",5,0,15,3
Hong Kong Football Club M2A,Sovereign Group LRC Master,Hong Kong Football Club (HKFC),19,21/03/2019,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Discovery Bay Masters,Hong Kong Football Club M2B,Discovery Bay (DB),19,21/03/2019,0-5,"['0-3', '2-3', '0-3', '1-3', '0-3']",0,5,3,15
Discovery Bay Masters,Hong Kong Football Club M2A,Discovery Bay (DB),20,28/03/2019,1-4,"['2-3', '2-3', '1-3', '3-0', '0-3']",1,4,8,12
Hong Kong Football Club M2B,Ricci Hall Old Boys' Association,Hong Kong Football Club (HKFC),20,28/03/2019,3-2,"['0-3', '3-1', '3-1', '2-3', 'CR']",3,2,11,8
United Services Recreation Club M2,Sovereign Group LRC Master,United Services Recreation Club (USRC),20,28/03/2019,2-3,"['1-3', '2-3', '2-3', '3-1', '3-1']",2,3,11,11
Hong Kong Football Club M2A,Ricci Hall Old Boys' Association,Hong Kong Football Club (HKFC),21,04/04/2019,3-2,"['0-3', '3-0', '3-0', '2-3', 'CR']",3,2,11,6
United Services Recreation Club M2,Discovery Bay Masters,United Services Recreation Club (USRC),21,04/04/2019,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Friend Club Masters,Hong Kong Football Club M2B,Masters - Cornwall Street (M - CSPSC),21,04/04/2019,0-5,"['0-3', '2-3', '0-3', '0-3', 'CR']",0,5,2,15
