Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
The Squash Club 3,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),4,07/11/2018,2-3,"['2-3', '0-3', '3-1', '3-0', '0-3']",2,3,8,10
Hong Kong Cricket Club 6,Center Squash,Hong Kong Cricket Club (HKCC),4,07/11/2018,5-0,"['3-0', '3-1', '3-1', '3-0', '3-0']",5,0,15,2
Hong Kong Football Club 11,WSC Noset,Hong Kong Football Club (HKFC),4,07/11/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Hong Kong Football Club 11,Center Squash,Hong Kong Football Club (HKFC),5,14/11/2018,3-2,"['3-0', '3-1', '3-0', 'WO', '0-3']",3,2,12,4
WSC Noset,i-Mask Advance Squash Club 6,HK Squash Centre (HKSC),5,14/11/2018,1-4,"['0-3', '2-3', '3-1', '1-3', '0-3']",1,4,6,13
Hong Kong Cricket Club 6,Tuen Mun Squash Club 2,Hong Kong Cricket Club (HKCC),5,14/11/2018,3-2,"['3-1', '3-0', '3-2', '1-3', '0-3']",3,2,10,9
Twister 3,The Squash Club 3,Cornwall Street (CSPSC),5,14/11/2018,2-3,"['3-0', '2-3', '2-3', '3-1', '0-3']",2,3,10,10
WSC Noset,Center Squash,HK Squash Centre (HKSC),6,28/11/2018,4-1,"['3-0', '3-0', '0-3', '3-2', 'WO']",4,1,12,5
i-Mask Advance Squash Club 6,The Squash Club 3,Cornwall Street (CSPSC),6,28/11/2018,4-1,"['3-0', '3-0', '1-3', '3-0', '3-0']",4,1,13,3
Hong Kong Cricket Club 6,Twister 3,Hong Kong Cricket Club (HKCC),6,28/11/2018,4-1,"['3-0', '3-0', '3-0', '1-3', '3-1']",4,1,13,4
Hong Kong Football Club 11,Tuen Mun Squash Club 2,Hong Kong Football Club (HKFC),6,28/11/2018,1-4,"['1-3', '3-1', '2-3', '0-3', '1-3']",1,4,7,13
Center Squash,i-Mask Advance Squash Club 6,HK Squash Centre (HKSC),7,05/12/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0,5,0,15
Hong Kong Football Club 11,Twister 3,Hong Kong Football Club (HKFC),7,05/12/2018,3-2,"['3-0', '3-1', '0-3', '3-1', '0-3']",3,2,9,8
Tuen Mun Squash Club 2,WSC Noset,Cornwall Street (CSPSC),7,05/12/2018,3-2,"['0-3', '0-3', '3-0', '3-0', '3-1']",3,2,9,7
The Squash Club 3,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),7,05/12/2018,1-4,"['0-3', '0-3', '3-1', '1-3', '0-3']",1,4,4,13
Tuen Mun Squash Club 2,Center Squash,Cornwall Street (CSPSC),8,12/12/2018,5-0,"['3-0', '3-0', '3-1', '3-1', '3-0']",5,0,15,2
Hong Kong Cricket Club 6,i-Mask Advance Squash Club 6,Hong Kong Cricket Club (HKCC),8,12/12/2018,4-1,"['3-0', '3-0', '3-0', '3-1', '1-3']",4,1,13,4
Hong Kong Football Club 11,The Squash Club 3,Hong Kong Football Club (HKFC),8,12/12/2018,5-0,"['3-0', '3-0', '3-1', '3-1', '3-0']",5,0,15,2
Twister 3,WSC Noset,Cornwall Street (CSPSC),8,12/12/2018,3-2,"['0-3', '0-3', '3-0', '3-0', '3-0']",3,2,9,6
Center Squash,Twister 3,HK Squash Centre (HKSC),9,02/01/2019,1-4,"['1-3', '3-2', '0-3', '0-3', '0-3']",1,4,4,14
WSC Noset,The Squash Club 3,HK Squash Centre (HKSC),9,02/01/2019,4-1,"['3-2', '3-0', '0-3', '3-0', '3-0']",4,1,12,5
Tuen Mun Squash Club 2,i-Mask Advance Squash Club 6,Cornwall Street (CSPSC),9,02/01/2019,4-1,"['3-1', '0-3', '3-2', '3-0', '3-1']",4,1,12,7
Hong Kong Cricket Club 6,Hong Kong Football Club 11,Hong Kong Cricket Club (HKCC),9,02/01/2019,4-1,"['1-3', '3-0', '3-0', 'CR', 'CR']",4,1,13,3
The Squash Club 3,Center Squash,Pei Ho Street (PHSSC),10,09/01/2019,0-5,"['0-3', '0-3', '0-3', '0-3', '1-3']",0,5,1,15
i-Mask Advance Squash Club 6,Hong Kong Football Club 11,Cornwall Street (CSPSC),10,09/01/2019,4-1,"['3-1', '3-0', '3-0', '0-3', 'CR']",4,1,12,4
Twister 3,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),10,09/01/2019,1-4,"['1-3', '0-3', '3-1', '0-3', '1-3']",1,4,5,13
WSC Noset,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),10,09/01/2019,1-4,"['1-3', '3-0', '2-3', '1-3', '0-3']",1,4,7,12
WSC Noset,Hong Kong Football Club 11,HK Squash Centre (HKSC),11,16/01/2019,2-3,"['0-3', '3-1', '0-3', '3-0', '0-3']",2,3,6,10
Center Squash,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),11,16/01/2019,1-4,"['0-3', '0-3', '0-3', '3-2', '0-3']",1,4,3,14
Twister 3,i-Mask Advance Squash Club 6,Cornwall Street (CSPSC),11,16/01/2019,2-3,"['2-3', '1-3', '3-2', '0-3', '3-0']",2,3,9,11
Tuen Mun Squash Club 2,The Squash Club 3,Cornwall Street (CSPSC),11,16/01/2019,5-0,"['3-0', '3-2', '3-0', '3-0', '3-0']",5,0,15,2
The Squash Club 3,Twister 3,Cornwall Street (CSPSC),12,23/01/2019,3-2,"['3-2', '0-3', '3-2', '3-1', '0-3']",3,2,9,11
i-Mask Advance Squash Club 6,WSC Noset,Cornwall Street (CSPSC),12,23/01/2019,4-1,"['0-3', '3-2', '3-0', '3-0', '3-2']",4,1,12,7
Hong Kong Cricket Club 6,Tuen Mun Squash Club 2,Hong Kong Cricket Club (HKCC),12,23/01/2019,4-1,"['3-0', '3-2', '3-2', '0-3', '3-2']",4,1,12,9
Hong Kong Football Club 11,Center Squash,Hong Kong Football Club (HKFC),12,23/01/2019,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Center Squash,WSC Noset,HK Squash Centre (HKSC),13,30/01/2019,2-3,"['0-3', '0-3', '3-1', '1-3', 'WO']",2,3,4,13
Tuen Mun Squash Club 2,Hong Kong Football Club 11,Cornwall Street (CSPSC),13,30/01/2019,5-0,"['3-0', '3-2', '3-0', '3-0', 'CR']",5,0,15,2
Hong Kong Cricket Club 6,Twister 3,Hong Kong Cricket Club (HKCC),13,30/01/2019,3-2,"['3-0', '3-2', '1-3', '2-3', '3-2']",3,2,12,10
i-Mask Advance Squash Club 6,The Squash Club 3,Pei Ho Street (PHSSC),13,30/01/2019,3-2,"['3-0', '3-0', '1-3', '2-3', '3-0']",3,2,12,6
WSC Noset,Tuen Mun Squash Club 2,HK Squash Centre (HKSC),14,20/02/2019,1-4,"['3-0', '1-3', '0-3', '0-3', '2-3']",1,4,6,12
i-Mask Advance Squash Club 6,Center Squash,Cornwall Street (CSPSC),14,20/02/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Cricket Club 6,The Squash Club 3,Hong Kong Cricket Club (HKCC),14,20/02/2019,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 11,Twister 3,Hong Kong Football Club (HKFC),14,20/02/2019,4-1,"['3-0', '3-0', '3-2', '0-3', '3-1']",4,1,12,6
WSC Noset,Twister 3,HK Squash Centre (HKSC),15,27/02/2019,1-4,"['3-0', '1-3', '2-3', '0-3', 'CR']",1,4,6,12
Center Squash,Tuen Mun Squash Club 2,HK Squash Centre (HKSC),15,27/02/2019,0-5,"['1-3', '0-3', '0-3', '1-3', '0-3']",0,5,2,15
i-Mask Advance Squash Club 6,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),15,27/02/2019,2-3,"['0-3', '2-3', '1-3', '3-1', '3-0']",2,3,9,10
The Squash Club 3,Hong Kong Football Club 11,Cornwall Street (CSPSC),15,27/02/2019,1-4,"['1-3', '0-3', '3-1', '0-3', '0-3']",1,4,4,13
The Squash Club 3,WSC Noset,Cornwall Street (CSPSC),16,06/03/2019,3-2,"['0-3', '3-1', '3-0', '0-3', 'CR']",3,2,9,7
Twister 3,Center Squash,Cornwall Street (CSPSC),16,06/03/2019,4-1,"['1-3', '3-2', '3-1', '3-0', '3-2']",4,1,13,8
i-Mask Advance Squash Club 6,Tuen Mun Squash Club 2,Pei Ho Street (PHSSC),16,06/03/2019,2-3,"['2-3', '3-2', '1-3', '3-0', '0-3']",2,3,9,11
Hong Kong Football Club 11,Hong Kong Cricket Club 6,Hong Kong Football Club (HKFC),16,06/03/2019,1-4,"['1-3', '2-3', '0-3', '0-3', '3-1']",1,4,6,13
Hong Kong Cricket Club 6,WSC Noset,Hong Kong Cricket Club (HKCC),17,13/03/2019,3-2,"['3-0', '1-3', '3-2', '2-3', 'WO']",3,2,12,8
The Squash Club 3,Center Squash,Cornwall Street (CSPSC),17,13/03/2019,3-2,"['3-0', '3-0', '3-1', '2-3', '1-3']",3,2,12,7
Tuen Mun Squash Club 2,Twister 3,Cornwall Street (CSPSC),17,13/03/2019,4-1,"['3-0', '3-2', '1-3', '3-2', '3-0']",4,1,13,7
Hong Kong Football Club 11,i-Mask Advance Squash Club 6,Hong Kong Football Club (HKFC),17,13/03/2019,3-2,"['3-0', '3-2', '3-1', '0-3', '0-3']",3,2,9,9
The Squash Club 3,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),18,20/03/2019,0-5,"['0-3', '1-3', '0-3', '1-3', '1-3']",0,5,3,15
i-Mask Advance Squash Club 6,Twister 3,Pei Ho Street (PHSSC),18,20/03/2019,4-1,"['3-0', '3-0', '3-1', '0-3', '3-1']",4,1,12,5
Hong Kong Cricket Club 6,Center Squash,Hong Kong Cricket Club (HKCC),18,20/03/2019,5-0,"['3-0', '3-0', '3-1', '3-0', '3-1']",5,0,15,2
Hong Kong Football Club 11,WSC Noset,Hong Kong Football Club (HKFC),18,20/03/2019,4-1,"['2-3', '3-0', '3-1', 'WO', 'WO']",4,1,14,4
WSC Noset,i-Mask Advance Squash Club 6,HK Squash Centre (HKSC),19,27/03/2019,1-4,"['0-3', '3-1', '0-3', 'CR', 'CR']",1,4,3,13
Center Squash,Hong Kong Football Club 11,HK Squash Centre (HKSC),19,27/03/2019,1-4,"['0-3', '0-3', '3-1', '1-3', '2-3']",1,4,6,13
Tuen Mun Squash Club 2,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),19,27/03/2019,4-1,"['1-3', '3-1', '3-1', '3-0', '3-1']",4,1,13,6
Twister 3,The Squash Club 3,Kwun Chung (KCSC),19,27/03/2019,4-1,"['2-3', '3-0', '3-0', '3-1', '3-0']",4,1,14,4
WSC Noset,Center Squash,HK Squash Centre (HKSC),20,03/04/2019,4-1,"['3-0', '3-0', '3-0', '3-1', 'CR']",4,1,15,1
The Squash Club 3,i-Mask Advance Squash Club 6,Cornwall Street (CSPSC),20,03/04/2019,0-5,"['1-3', '1-3', '0-3', '0-3', '0-3']",0,5,2,15
Twister 3,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),20,03/04/2019,1-4,"['0-3', '0-3', '2-3', '0-3', '3-1']",1,4,5,13
Hong Kong Football Club 11,Tuen Mun Squash Club 2,Hong Kong Football Club (HKFC),20,03/04/2019,2-3,"['3-0', '0-3', '3-1', '1-3', '2-3']",2,3,9,10
Center Squash,i-Mask Advance Squash Club 6,HK Squash Centre (HKSC),21,10/04/2019,2-3,"['3-0', '0-3', '0-3', '3-0', '0-3']",2,3,6,9
Tuen Mun Squash Club 2,WSC Noset,Cornwall Street (CSPSC),21,10/04/2019,4-1,"['3-1', '0-3', '3-1', 'CR', 'CR']",4,1,12,5
Twister 3,Hong Kong Football Club 11,Cornwall Street (CSPSC),21,10/04/2019,2-3,"['0-3', '0-3', '0-3', '3-0', '3-2']",2,3,6,11
The Squash Club 3,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),21,10/04/2019,1-4,"['0-3', '0-3', '0-3', '3-0', '0-3']",1,4,3,12
