Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club L3C,v,Hong Kong Cricket Club L3,Hong Kong Football Club,19:00:00,"1-3(1-3,0-3,3-1,0-3)",1,03/10/2025
Hong Kong Football Club L3A,v,Hong Kong Football Club L3B,Hong Kong Football Club,19:00:00,"1-3(0-3,3-0,0-3,0-3)",1,03/10/2025
JESSICA L3,v,[BYE],,,,1,03/10/2025
JESSICA L3,v,Hong Kong Football Club L3A,HK Squash Centre,19:00:00,"3-1(2-3,3-0,3-0,3-1)",2,10/10/2025
Hong Kong Football Club L3B,v,Hong Kong Football Club L3C,Hong Kong Football Club,19:00:00,"3-1(3-0,3-0,0-3,3-0)",2,10/10/2025
Hong Kong Cricket Club L3,v,[BYE],,,,2,10/10/2025
JESSICA L3,v,Hong Kong Cricket Club L3,HK Squash Centre,19:00:00,"2-2(2-3,3-2,0-3,3-1)",3,17/10/2025
Hong Kong Football Club L3A,v,Hong Kong Football Club L3C,Hong Kong Football Club,19:00:00,"3-1(3-0,2-3,3-0,3-0)",3,17/10/2025
Hong Kong Football Club L3B,v,[BYE],,,,3,17/10/2025
Hong Kong Football Club L3C,v,JESSICA L3,Hong Kong Football Club,19:00:00,"1-3(0-3,0-3,3-2,0-3)",4,24/10/2025
Hong Kong Cricket Club L3,v,Hong Kong Football Club L3B,Hong Kong Cricket Club,19:00:00,"2-2(0-3,1-3,3-1,CR)",4,24/10/2025
Hong Kong Football Club L3A,v,[BYE],,,,4,24/10/2025
Hong Kong Cricket Club L3,v,Hong Kong Football Club L3A,Hong Kong Cricket Club,19:00:00,"3-1(0-3,3-1,3-0,3-2)",5,31/10/2025
Hong Kong Football Club L3B,v,JESSICA L3,Hong Kong Football Club,19:00:00,"0-4(2-3,1-3,1-3,0-3)",5,31/10/2025
Hong Kong Football Club L3C,v,[BYE],,,,5,31/10/2025
Hong Kong Cricket Club L3,v,Hong Kong Football Club L3C,Hong Kong Cricket Club,19:00:00,"2-2(3-1,3-0,0-3,0-3)",6,07/11/2025
