Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Old Squash Fellows,Hong Kong Cricket Club M3,Masters - HK Squash Centre,18,2025-03-13,3.68873774754951,2.31126225245049
Royal Hong Kong Yacht Club M3,Hong Kong Football Club M3A,Royal Hong Kong Yacht Club,18,2025-03-13,3.3150630126025207,2.6849369873974793
Kowloon Cricket Club M3,United Services Recreation Club M3,Kowloon Cricket Club,18,2025-03-13,1.506501300260052,4.493498699739948
Hong Kong Football Club M3B,Titlows Squash Team,Hong Kong Football Club,18,2025-03-13,4.575915183036607,1.4240848169633926
Hong Kong Cricket Club M3,Hong Kong Football Club M3B,Hong Kong Cricket Club,19,2025-03-20,2.260252050410082,3.739747949589918
United Services Recreation Club M3,Titlows Squash Team,United Services Recreation Club,19,2025-03-20,5.067413482696539,0.9325865173034606
Hong Kong Football Club M3A,Kowloon Cricket Club M3,Hong Kong Football Club,19,2025-03-20,4.501700340068013,1.4982996599319864
Old Squash Fellows,Royal Hong Kong Yacht Club M3,Masters - HK Squash Centre,19,2025-03-20,2.28125625125025,3.71874374874975
Royal Hong Kong Yacht Club M3,Hong Kong Cricket Club M3,Royal Hong Kong Yacht Club,20,2025-03-27,4.518703740748149,1.4812962592518504
Kowloon Cricket Club M3,Old Squash Fellows,Kowloon Cricket Club,20,2025-03-27,2.520504100820164,3.479495899179836
Titlows Squash Team,Hong Kong Football Club M3A,Masters - HK Squash Centre,20,2025-03-27,1.3032606521304262,4.696739347869574
Hong Kong Football Club M3B,United Services Recreation Club M3,Hong Kong Football Club,20,2025-03-27,2.3780756151230245,3.6219243848769755
Hong Kong Cricket Club M3,Hong Kong Football Club M3A,Hong Kong Cricket Club,21,2025-04-03,1.7619523904780956,4.238047609521904
United Services Recreation Club M3,Old Squash Fellows,United Services Recreation Club,21,2025-04-03,4.086417283456691,1.9135827165433086
Hong Kong Football Club M3B,Royal Hong Kong Yacht Club M3,Hong Kong Football Club,21,2025-04-03,2.5293058611722343,3.4706941388277657
Titlows Squash Team,Kowloon Cricket Club M3,Masters - HK Squash Centre,21,2025-04-03,2.480496099219844,3.519503900780156
