Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
JESSICA L3,60.0,80.0,80.0,73.33333333333333,30
i-Mask Advance Squash Club L3,70.0,44.44444444444444,55.55555555555556,56.666666666666664,28
Hong Kong Football Club L3B,60.0,40.0,60.0,53.333333333333336,15
Hong Kong Cricket Club Rockettes,40.0,40.0,77.77777777777779,52.59259259259259,29
Hong Kong Football Club L3A,40.0,0.0,50.0,30.0,14
Hong Kong Football Club L3C,60.0,0.0,25.0,28.333333333333332,14
