Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 1A,2,2,0,8,6,0,0,0,0,0
Hong Kong Cricket Club D1,3,2,1,7,5,4,0,0,0,0
Hong Kong Football Club 1B,3,2,1,7,5,4,0,0,0,0
Kowloon Cricket Club 1A,3,1,2,5,4,5,0,0,0,0
FWD,3,1,2,4,3,6,0,0,0,0
Kowloon Cricket Club 1B,2,0,2,1,1,5,0,0,0,0
