Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M1A,3,3,0,11,8,1,0,1,0,0
Hong Kong Cricket Club M1A,2,2,0,8,6,0,0,1,0,0
Hong Kong Football Club M1B,2,1,1,3,2,4,0,1,0,0
Hong Kong Cricket Club M1B,3,0,3,2,2,7,3,0,0,0
Squashathon M+,2,0,2,0,0,6,0,0,0,0
