Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L2B,3,3,0,14,11,1,0,7,0,0
Kowloon Cricket Club L2B,3,3,0,12,9,3,0,5,0,0
Hong Kong Cricket Club L2,3,1,2,7,6,6,0,4,0,0
Hong Kong Football Club L2A,3,1,2,6,5,7,0,0,0,0
Kowloon Cricket Club L2A,3,1,2,6,5,7,4,0,0,0
JESSICA L2 [withdrawal],3,0,3,0,0,12,12,0,0,0
