Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L1,3,3,0,10,7,2,0,1,0,0
Hong Kong Football Club L1,2,1,1,5,4,2,0,0,0,0
Kowloon Cricket Club L1A,2,1,1,5,4,2,0,0,0,0
Kowloon Cricket Club L1B,3,1,2,4,3,6,0,0,0,0
Hong Kong Cricket Club L1,2,0,2,0,0,6,1,0,0,0
