Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 2,87.5,100.0,87.5,85.71428571428571,90.17857142857143,31
Hong Kong Football Club 2A,87.5,75.0,50.0,25.0,59.375,32
Hong Kong Football Club 2B,22.22222222222222,33.33333333333333,77.77777777777779,66.66666666666666,50.0,36
Hong Kong Cricket Club 2,42.857142857142854,28.57142857142857,14.285714285714285,42.857142857142854,32.14285714285714,28
Young Player 2,12.5,12.5,12.5,28.57142857142857,16.517857142857142,31
