Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,87.5,87.5,62.5,79.16666666666667,24
Hong Kong Football Club M1A,37.5,62.5,83.33333333333334,61.111111111111114,22
Hong Kong Cricket Club M1B,62.5,50.0,62.5,58.333333333333336,24
Hong Kong Cricket Club M1A,44.44444444444444,33.33333333333333,0.0,25.925925925925924,25
Ladies Recreation Club M1,14.285714285714285,14.285714285714285,42.857142857142854,23.809523809523807,21
