Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 7B,81.81818181818183,72.72727272727273,63.63636363636363,100.0,63.63636363636363,76.36363636363636,55
Physical Chess 1,90.9090909090909,90.9090909090909,72.72727272727273,63.63636363636363,63.63636363636363,76.36363636363636,55
Fusion Squash Club 2,90.9090909090909,63.63636363636363,36.36363636363637,63.63636363636363,70.0,64.9090909090909,54
TNG 2,36.36363636363637,54.54545454545454,72.72727272727273,60.0,40.0,52.72727272727273,53
United Services Recreation Club 2,36.36363636363637,45.45454545454545,63.63636363636363,54.54545454545454,55.55555555555556,51.11111111111111,53
Hong Kong Football Club 7A,27.27272727272727,45.45454545454545,72.72727272727273,45.45454545454545,60.0,50.18181818181817,54
i-Mask Advance Squash Club 2,36.36363636363637,27.27272727272727,54.54545454545454,60.0,71.42857142857143,49.922077922077925,50
Friend Club 3,54.54545454545454,27.27272727272727,45.45454545454545,40.0,57.14285714285714,44.88311688311688,50
Twister 1,27.27272727272727,45.45454545454545,9.090909090909092,9.090909090909092,18.181818181818183,21.81818181818182,55
Neptune,18.181818181818183,27.27272727272727,9.090909090909092,0.0,0.0,10.90909090909091,51
