Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Friend Club 6,81.81818181818183,90.9090909090909,90.9090909090909,81.81818181818183,90.9090909090909,87.27272727272728,55
Ossan's Squash,63.63636363636363,72.72727272727273,36.36363636363637,45.45454545454545,100.0,63.63636363636364,54
Hong Kong Cricket Club 4,63.63636363636363,27.27272727272727,72.72727272727273,63.63636363636363,80.0,61.45454545454545,54
Social Squash Team,72.72727272727273,72.72727272727273,63.63636363636363,45.45454545454545,45.45454545454545,60.0,55
The Hong Kong Jockey Club Div 10,72.72727272727273,36.36363636363637,45.45454545454545,63.63636363636363,36.36363636363637,50.909090909090914,55
Hong Kong Football Club 10,30.0,50.0,50.0,60.0,50.0,48.0,50
United Services Recreation Club 3,18.181818181818183,63.63636363636363,45.45454545454545,45.45454545454545,55.55555555555556,45.65656565656566,53
Twister 2,36.36363636363637,63.63636363636363,27.27272727272727,45.45454545454545,54.54545454545454,45.45454545454545,55
The Squash Club 2,18.181818181818183,9.090909090909092,72.72727272727273,63.63636363636363,18.181818181818183,36.36363636363636,55
Old Squash Fellows,63.63636363636363,27.27272727272727,18.181818181818183,27.27272727272727,18.181818181818183,30.909090909090914,55
Friend Club 5,27.27272727272727,36.36363636363637,27.27272727272727,9.090909090909092,9.090909090909092,21.81818181818182,55
