Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Perrier Sergio Tacchini KCC 1,77.77777777777779,77.77777777777779,100.0,85.18518518518519,27
Young Player 1B,62.5,62.5,62.5,62.5,24
Hong Kong Football Club 1,62.5,50.0,50.0,54.166666666666664,24
Young Player 1A,12.5,62.5,25.0,33.333333333333336,24
FWD,33.33333333333333,0.0,11.11111111111111,14.814814814814815,27
