Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Hong Kong Cricket Club Rockettes,81.81818181818183,81.81818181818183,90.9090909090909,88.88888888888889,85.85858585858585,42
Hong Kong Football Club L3A,81.81818181818183,72.72727272727273,90.9090909090909,66.66666666666666,78.03030303030303,42
Friend Club Ladies,27.27272727272727,54.54545454545454,54.54545454545454,44.44444444444444,45.20202020202019,42
Hong Kong Football Club L3B,63.63636363636363,36.36363636363637,27.27272727272727,40.0,41.81818181818181,43
Perrier Ladies,9.090909090909092,36.36363636363637,27.27272727272727,50.0,30.681818181818183,43
Hong Kong Football Club L3C,36.36363636363637,18.181818181818183,9.090909090909092,0.0,15.90909090909091,40
