Team,Played,Won,Lost,Points
X-Alpha 4,8,6,2,35
Smart Squash 1,8,6,2,34
Happy Squash 3,8,5,3,28
TNG 1,8,4,4,23
Vitality Squash 1,8,3,5,19
Fusion Squash Club 2,8,0,8,4
