Team,Played,Won,Lost,Points
Kowloon Cricket Club L2B,8,8,0,34
Hong Kong Football Club L2B,8,7,1,32
Hong Kong Cricket Club L2,8,4,4,23
Hong Kong Football Club L2A,8,3,5,18
Kowloon Cricket Club L2A,8,2,6,13
JESSICA L2 [withdrawal],8,0,8,0
