Team,Played,Won,Lost,Points
Squashathon Junior,8,7,1,38
Dream Catchers,8,6,2,30
Happy Squash 5,8,5,3,30
TKO Junior 2,8,6,2,29
Electrify Squash Div 15,8,2,6,18
RC,8,3,5,15
Vitality Squash 3,8,2,6,15
NEXUS 4,8,1,7,12
