Team,Played,Won,Lost,Points
Star River 1,8,6,2,33
Royal Hong Kong Yacht Club Div 12,7,5,2,30
Physical Chess 4,7,5,2,28
Sha Tin 5,7,5,2,28
Global Squash 2,7,5,2,25
Hong Kong Football Club 12A,7,4,3,22
Hong Kong Football Club 12B,7,4,3,21
Winter Warriors,7,3,4,19
SKCSC Div 12,8,2,6,14
CSD Squash Team,8,0,8,11
Latecomers,7,1,6,8
