Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,8,8,0,43
Hong Kong Football Club 6A,8,6,2,31
Kowloon Cricket Club 6A,7,5,2,25
Uncles,7,4,3,23
Hong Kong Football Club 6B,7,4,3,23
Fusion Squash Club 1,8,4,4,23
Ladies Recreation Club Div 6,7,4,3,22
Hong Kong Football Club 6C,7,3,4,19
Global Squash 1,8,2,6,18
Hong Kong Cricket Club D6,8,2,6,16
Electrify Squash Div 6,8,2,6,13
X-Alpha 3,7,1,6,11
