Team,Played,Won,Lost,Points
Kowloon Cricket Club 5,7,7,0,37
ERROR,7,7,0,36
Hong Kong Football Club 5,7,4,3,23
Physical Chess 1,7,4,3,22
Squashathon,7,3,4,22
United Services Recreation Club 2,6,3,3,17
Happy Squash 2,6,2,4,12
Sha Tin 2,7,0,7,11
NEXUS 2,8,1,7,5
