Team,Played,Won,Lost,Points
WAKO,8,6,2,32
Hong Kong Football Club M4A,8,6,2,31
SKCSC M4,8,5,3,28
Hong Kong Football Club M4B,8,5,3,27
Kowloon Cricket Club M4,8,4,4,25
Hong Kong Cricket Club M4,8,4,4,24
United Services Recreation Club M4,8,2,6,22
Hong Kong Club Blue,8,3,5,20
Royal Hong Kong Yacht Club M4,8,3,5,16
Bolton,8,2,6,15
