Team,Played,Won,Lost,Points
Hong Kong Cricket Club D15,8,8,0,38
Squash Busters,8,7,1,35
Royal Hong Kong Yacht Club Div 15,8,5,3,28
Squashathon X,8,5,3,27
United Services Recreation Club 4,8,3,5,24
Sha Tin 6,8,3,5,21
North District Sports Association 3,8,1,7,16
HKIS Div 15,8,0,8,0
