Team,Played,Won,Lost,Points
X-Alpha 1,8,7,1,39
Kowloon Cricket Club 3B,8,6,2,30
Happy Squash 1,8,4,4,25
Hong Kong Football Club 3A,8,4,4,22
NEXUS 1,8,3,5,22
Kowloon Cricket Club 3A,8,2,6,20
Hong Kong Football Club 3B,8,3,5,18
United Services Recreation Club 1,8,3,5,16
