Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Squashathon M+,Masters - Cornwall Street Squash Centre,0.5,0.6,-0.09999999999999998
Hong Kong Cricket Club M1A,Hong Kong Cricket Club,1.6,1.8,-0.19999999999999996
Hong Kong Football Club M1A,Hong Kong Football Club,2.0,2.3333333333333335,-0.3333333333333335
Hong Kong Cricket Club M1B,Hong Kong Cricket Club,0.6,1.1666666666666667,-0.5666666666666668
Hong Kong Football Club M1B,Hong Kong Football Club,2.0,3.0,-1.0
