Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Royal Hong Kong Yacht Club Div 12,Royal Hong Kong Yacht Club,3.888888888888889,3.1666666666666665,0.7222222222222223
Global Squash 2,Harbour Road Sports Centre,3.3333333333333335,2.7777777777777777,0.5555555555555558
Star River 1,Cornwall Street Squash Centre,4.0,3.5,0.5
Hong Kong Football Club 12A,Hong Kong Football Club,2.3333333333333335,1.875,0.4583333333333335
CSD Squash Team,HK Squash Centre,1.2857142857142858,1.0,0.2857142857142858
Sha Tin 5,Cornwall Street Squash Centre,3.4285714285714284,3.3333333333333335,0.0952380952380949
SKCSC Div 12,Cornwall Street Squash Centre,2.0,2.0,0.0
Winter Warriors,HK Squash Centre,2.5714285714285716,2.7142857142857144,-0.1428571428571428
Latecomers,HK Squash Centre,0.5,0.6666666666666666,-0.16666666666666663
Physical Chess 4,Harbour Road Sports Centre,3.125,4.0,-0.875
Hong Kong Football Club 12B,Hong Kong Football Club,1.25,2.2857142857142856,-1.0357142857142856
