Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.2222222222222223,2.375,0.8472222222222223
Hong Kong Cricket Club D6,Hong Kong Cricket Club,1.8888888888888888,1.4,0.48888888888888893
Ladies Recreation Club Div 6,Ladies Recreation Club,2.3333333333333335,1.9,0.43333333333333357
Global Squash 1,HK Squash Centre,2.1666666666666665,1.7777777777777777,0.38888888888888884
Hong Kong Football Club 6A,Hong Kong Football Club,3.857142857142857,3.5,0.3571428571428572
Hong Kong Football Club 6C,Hong Kong Football Club,2.625,2.2857142857142856,0.3392857142857144
Uncles,Cornwall Street Squash Centre,3.0,3.0,0.0
Hong Kong Football Club 6B,Hong Kong Football Club,2.7142857142857144,2.75,-0.03571428571428559
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.375,4.555555555555555,-0.18055555555555536
Fusion Squash Club 1,HK Squash Centre,1.5714285714285714,1.7777777777777777,-0.20634920634920628
Electrify Squash Div 6,HK Squash Centre,1.8888888888888888,2.142857142857143,-0.25396825396825395
X-Alpha 3,Cornwall Street Squash Centre,1.3,2.142857142857143,-0.8428571428571427
