Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,78.57142857142857,78.57142857142857,57.14285714285714,71.42857142857143,42
Hong Kong Football Club M1A,46.15384615384615,76.92307692307693,90.9090909090909,71.32867132867133,37
Hong Kong Cricket Club M1B,61.53846153846154,53.84615384615385,38.46153846153847,51.28205128205129,39
Hong Kong Cricket Club M1A,46.666666666666664,26.666666666666668,23.076923076923077,32.136752136752136,43
Ladies Recreation Club M1,15.384615384615385,15.384615384615385,46.15384615384615,25.64102564102564,39
