Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Star River 3,Squashathon PLZ,Cornwall Street Squash Centre,21,2025-04-11,2.142814281428143,3.857185718571857
Physical Chess 4,TNG 2,Cornwall Street Squash Centre,21,2025-04-11,1.7244724472447244,4.275527552755276
TNG 1,M&M Squash,Cornwall Street Squash Centre,21,2025-04-11,4.218521852185218,1.7814781478147814
Bravo D13,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,21,2025-04-11,1.797979797979798,4.202020202020202
TNG 2,Squashathon PLZ,Cornwall Street Squash Centre,22,2025-05-02,3.627862786278628,2.372137213721372
M&M Squash,Star River 3,Cornwall Street Squash Centre,22,2025-05-02,3.3768376837683767,2.6231623162316233
North District Sports Association 2,Physical Chess 4,Cornwall Street Squash Centre,22,2025-05-02,3.7453745374537455,2.2546254625462545
Greenfield,TNG 1,HK Squash Centre,22,2025-05-02,2.6813681368136812,3.3186318631863188
Royal Hong Kong Yacht Club Div 13,Vitality Squash 3,Royal Hong Kong Yacht Club,22,2025-05-02,4.021002100210021,1.978997899789979
Arctic Circle,Bravo D13,Cornwall Street Squash Centre,22,2025-05-02,4.0754075407540755,1.9245924592459247
