Team Name,Home,Average Home Score,Average Away Score,Difference
Greenfield,Tai Wo Hau Squash Centre,2.25,2.375,-0.125
Xavier,Cornwall Street Squash Centre,4.0,4.25,-0.25
MERCURY,HK Squash Centre,1.1666666666666667,1.8333333333333333,-0.6666666666666665
Studio Pro,HK Squash Centre,1.2857142857142858,2.0,-0.7142857142857142
Friend Club 5,Cornwall Street Squash Centre,2.2,3.0,-0.7999999999999998
RELAY,Cornwall Street Squash Centre,2.0,3.0,-1.0
i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,2.8,4.0,-1.2000000000000002
HKU,Cornwall Street Squash Centre,2.0,3.5,-1.5
TOMCAT,Cornwall Street Squash Centre,2.0,3.6,-1.6
