Team Name,Home,Average Home Score,Average Away Score,Difference
Hong Kong Football Club L3A,Hong Kong Football Club,2.6666666666666665,1.5,1.1666666666666665
Smashin' Mochi,HK Squash Centre,2.0,1.0,1.0
Hong Kong Football Club L3B,Hong Kong Football Club,2.8333333333333335,2.1666666666666665,0.666666666666667
Hong Kong Cricket Club Rockettes,Hong Kong Cricket Club,3.3,2.9,0.3999999999999999
Hong Kong Football Club L3C,Hong Kong Football Club,2.0,2.0,0.0
Friend Club Ladies,Cornwall Street Squash Centre,0.75,0.8,-0.050000000000000044
