Team Name,Home,Average Home Score,Average Away Score,Difference
Martinis,Cornwall Street Squash Centre,2.125,0.75,1.375
Sergio Tacchini KCC 11,Kowloon Cricket Club,4.5,3.5,1.0
Vitality Squash 1,HK Squash Centre,3.0,2.25,0.75
Hong Kong Football Club 11,Hong Kong Football Club,3.375,2.75,0.625
Hong Kong Cricket Club 4,Hong Kong Cricket Club,1.625,1.125,0.5
