Team Name,Home,Average Home Score,Average Away Score,Difference
Fusion Squash Club 3,HK Squash Centre,3.375,0.42857142857142855,2.9464285714285716
Friend Club 7,Cornwall Street Squash Centre,3.2,0.6666666666666666,2.5333333333333337
Smart Squash 2,Tai Po Sports Ground,3.2857142857142856,1.3,1.9857142857142855
Happy Squash 3,Yeung Uk Road Sports Centre,4.111111111111111,2.2222222222222223,1.8888888888888884
i-Mask Advance Squash Club 8,Cornwall Street Squash Centre,4.666666666666667,3.7142857142857144,0.9523809523809526
Vitality Squash 2,HK Squash Centre,2.625,2.4,0.2250000000000001
TNG 5,Cornwall Street Squash Centre,1.4285714285714286,1.6666666666666667,-0.23809523809523814
