Team Name,Home,Average Home Score,Average Away Score,Difference
Young Player L1,HK Squash Centre,1.6,1.0,0.6000000000000001
Hong Kong Cricket Club L1,Hong Kong Cricket Club,1.1,0.8,0.30000000000000004
Sergio Tacchini KCC L1A,Kowloon Cricket Club,1.75,1.5,0.25
Hong Kong Football Club L1A,Hong Kong Football Club,2.375,2.25,0.125
Hong Kong Football Club L1B,Hong Kong Football Club,1.125,1.125,0.0
Sergio Tacchini KCC L1B,Kowloon Cricket Club,1.75,2.0,-0.25
