Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Winter Warriors,22,15.064128256513026,6.935871743486974,84.84368737474949,94.38877755511022,44.28857715430862,23.246492985971944,15.230460921843688,11.623246492985972,3.6072144288577155,1.8036072144288577,0.2004008016032064,0.0,0.0,0.0,0.0,0.0
South China Athletic Association,22,14.254509018036073,7.745490981963928,80.72545090180361,77.95591182364728,14.428857715430862,23.04609218436874,20.841683366733466,19.639278557114228,14.629258517034069,6.212424849699398,1.2024048096192386,0.0,0.0,0.0,0.0,0.0
North District Sports Association 1,22,15.030060120240481,6.969939879759519,79.63126252505009,72.94589178356713,18.03607214428858,18.637274549098194,19.03807615230461,17.234468937875754,18.43687374749499,7.014028056112225,1.002004008016032,0.4008016032064128,0.2004008016032064,0.0,0.0,0.0
Alpha CUHK,22,14.156312625250502,7.843687374749499,79.08216432865731,66.53306613226452,12.825651302605209,15.430861723446892,19.438877755511022,18.837675350701403,19.03807615230461,11.623246492985972,1.8036072144288577,0.6012024048096193,0.4008016032064128,0.0,0.0,0.0
Hong Kong Football Club 12A,22,15.040080160320642,6.959919839679359,78.60921843687375,67.73547094188376,9.418837675350701,17.034068136272545,18.637274549098194,22.645290581162325,19.839679358717436,10.220440881763528,1.6032064128256511,0.6012024048096193,0.0,0.0,0.0,0.0
Sea Bear,22,11.454909819639278,10.54509018036072,71.5310621242485,19.639278557114228,1.002004008016032,2.6052104208416833,6.613226452905812,9.418837675350701,18.837675350701403,40.6813627254509,15.030060120240481,3.2064128256513023,1.8036072144288577,0.6012024048096193,0.2004008016032064,0.0
Star River 2,22,10.813627254509019,11.186372745490981,61.899799599198396,0.6012024048096192,0.0,0.0,0.2004008016032064,0.4008016032064128,3.2064128256513023,11.623246492985972,34.06813627254509,23.847695390781563,17.034068136272545,6.813627254509018,2.80561122244489,0.0
ZOMA,22,8.773547094188377,13.226452905811623,59.28657314629258,0.2004008016032064,0.0,0.0,0.0,0.2004008016032064,0.8016032064128256,5.61122244488978,21.8436873747495,28.256513026052104,23.246492985971944,15.631262525050099,4.408817635270541,0.0
Hong Kong Racketlon Assoication 2,22,8.511022044088175,13.488977955911823,57.30861723446894,0.0,0.0,0.0,0.0,0.0,1.2024048096192386,3.006012024048096,13.026052104208416,23.446893787575153,27.45490981963928,24.448897795591183,7.014028056112225,0.4008016032064128
CSD Squash Team,22,8.785571142284569,13.214428857715431,55.40280561122245,0.0,0.0,0.0,0.0,0.0,0.4008016032064128,2.004008016032064,9.619238476953909,16.23246492985972,24.849699398797593,34.86973947895792,11.22244488977956,0.8016032064128256
Hong Kong Football Club 12B,22,6.270541082164328,15.729458917835672,46.701402805611224,0.0,0.0,0.0,0.0,0.0,0.0,0.2004008016032064,0.6012024048096193,3.406813627254509,4.809619238476954,16.63326653306613,63.727454909819635,10.62124248496994
Latecomers,22,3.8456913827655312,18.15430861723447,35.97795591182364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004008016032064,1.002004008016032,10.62124248496994,88.17635270541082
